invoice_id,subscription_id,customer_id,plan_id,invoice_date,amount
INV20909,S3997,C13635,PM,2024-01-08,940.0
INV21091,S4023,C13730,PY,2024-01-08,9400.0
INV21645,S4126,C14089,PM,2024-01-08,910.0
INV21953,S4193,C14303,BM,2024-01-08,400.0
INV22011,S4212,C14361,BM,2024-01-08,372.0
INV2282,S450,C1437,PM,2024-01-08,1000.0
INV22375,S4277,C14548,PM,2024-01-08,890.0
INV22553,S4300,C14629,PM,2024-01-08,910.0
INV2356,S465,C1497,PY,2024-01-08,8900.0
INV24023,S4574,C15515,BM,2024-01-08,396.0
INV24338,S4634,C15692,PY,2024-01-08,8900.0
INV24655,S4709,C15920,PM,2024-01-08,880.0
INV24711,S4719,C15957,PM,2024-01-08,880.0
INV24763,S4727,C15989,BM,2024-01-08,384.0
INV24793,S4732,C16016,PM,2024-01-08,880.0
INV25746,S4915,C16619,BY,2024-01-08,3960.0
INV25902,S4947,C16733,PM,2024-01-08,870.0
INV2688,S527,C1724,PM,2024-01-08,990.0
INV26954,S5165,C17452,BY,2024-01-08,3800.0
INV2726,S532,C1756,PY,2024-01-08,9100.0
INV2825,S552,C1819,PM,2024-01-08,890.0
INV28161,S5401,C18247,BM,2024-01-08,360.0
INV28504,S5444,C18362,BM,2024-01-08,396.0
INV28632,S5470,C18436,PM,2024-01-08,990.0
INV28685,S5479,C18466,BY,2024-01-08,3600.0
INV28776,S5499,C18504,BY,2024-01-08,3640.0
INV28920,S5532,C18628,PM,2024-01-08,970.0
INV28986,S5546,C18661,BY,2024-01-08,3600.0
INV29177,S5578,C18756,BY,2024-01-08,3840.0
INV29332,S5603,C18824,PY,2024-01-08,9000.0
INV29424,S5620,C18888,PM,2024-01-08,930.0
INV3003,S581,C1899,PY,2024-01-08,9700.0
INV30325,S5788,C19408,BY,2024-01-08,3960.0
INV30571,S5834,C19582,PY,2024-01-08,9300.0
INV30740,S5877,C19726,PM,2024-01-08,930.0
INV30944,S5916,C19842,BM,2024-01-08,360.0
INV30985,S5921,C19856,BM,2024-01-08,364.0
INV30997,S5922,C19857,BM,2024-01-08,360.0
INV31641,S6059,C20335,BM,2024-01-08,360.0
INV31733,S6080,C20406,BY,2024-01-08,3720.0
INV31914,S6117,C20523,BY,2024-01-08,3880.0
INV32033,S6134,C20573,BM,2024-01-08,368.0
INV32054,S6137,C20582,BY,2024-01-08,3600.0
INV32451,S6208,C20840,PM,2024-01-08,900.0
INV32622,S6239,C20917,BM,2024-01-08,400.0
INV33072,S6318,C21208,PM,2024-01-08,890.0
INV33345,S6370,C21370,PY,2024-01-08,8800.0
INV34184,S6536,C21937,BY,2024-01-08,3960.0
INV3403,S664,C2196,PM,2024-01-08,940.0
INV34262,S6557,C22004,BM,2024-01-08,388.0
INV34412,S6584,C22105,BM,2024-01-08,384.0
INV34588,S6621,C22215,BY,2024-01-08,3960.0
INV34776,S6656,C22304,BY,2024-01-08,3600.0
INV35156,S6732,C22554,BY,2024-01-08,3600.0
INV35159,S6735,C22560,PM,2024-01-08,920.0
INV35498,S6804,C22796,BY,2024-01-08,3800.0
INV35533,S6811,C22822,PM,2024-01-08,860.0
INV35715,S6841,C22917,PM,2024-01-08,960.0
INV35828,S6858,C22969,BY,2024-01-08,3720.0
INV36036,S6895,C23082,BM,2024-01-08,392.0
INV36311,S6954,C23256,BM,2024-01-08,360.0
INV36479,S6987,C23358,PY,2024-01-08,8700.0
INV36591,S7011,C23468,PM,2024-01-08,910.0
INV36985,S7090,C23698,BM,2024-01-08,392.0
INV37457,S7175,C24027,PM,2024-01-08,880.0
INV38602,S7391,C24677,BY,2024-01-08,3880.0
INV38677,S7403,C24718,PY,2024-01-08,8700.0
INV38988,S7465,C24922,BY,2024-01-08,3720.0
INV40315,S7729,C25792,PY,2024-01-08,9600.0
INV40418,S7749,C25855,PY,2024-01-08,9900.0
INV40613,S7790,C25950,PY,2024-01-08,9900.0
INV40638,S7796,C25980,BY,2024-01-08,3960.0
INV40719,S7812,C26029,BM,2024-01-08,388.0
INV41059,S7879,C26302,BY,2024-01-08,3600.0
INV41771,S8023,C26783,BY,2024-01-08,3880.0
INV42191,S8123,C27149,BY,2024-01-08,3960.0
INV4177,S816,C2716,BY,2024-01-08,3760.0
INV42539,S8195,C27394,PM,2024-01-08,920.0
INV42552,S8197,C27400,BY,2024-01-08,3640.0
INV42847,S8248,C27551,PM,2024-01-08,940.0
INV43225,S8320,C27822,BY,2024-01-08,3640.0
INV43827,S8436,C28205,PY,2024-01-08,9200.0
INV43989,S8473,C28317,PM,2024-01-08,970.0
INV44352,S8551,C28536,BM,2024-01-08,400.0
INV44476,S8576,C28597,BM,2024-01-08,392.0
INV44498,S8579,C28614,BY,2024-01-08,3760.0
INV44747,S8632,C28794,PY,2024-01-08,9500.0
INV44907,S8665,C28894,PM,2024-01-08,930.0
INV45403,S8762,C29248,BY,2024-01-08,3760.0
INV4628,S900,C2996,BM,2024-01-08,376.0
INV46607,S8995,C30031,BM,2024-01-08,388.0
INV4666,S905,C3012,PY,2024-01-08,9800.0
INV47574,S9191,C30659,BY,2024-01-08,3640.0
INV47729,S9228,C30777,PY,2024-01-08,9200.0
INV48011,S9287,C30995,BY,2024-01-08,3640.0
INV48349,S9357,C31227,BM,2024-01-08,388.0
INV48520,S9388,C31332,BY,2024-01-08,3760.0
INV48609,S9412,C31398,PY,2024-01-08,8900.0
INV48983,S9483,C31635,PY,2024-01-08,9500.0
INV49086,S9503,C31703,PM,2024-01-08,970.0
INV49163,S9515,C31737,PM,2024-01-08,980.0
INV50937,S9843,C32779,BY,2024-01-08,3640.0
INV5021,S986,C3298,PY,2024-01-08,8900.0
INV51429,S9951,C33095,BM,2024-01-08,396.0
INV51568,S9974,C33164,BY,2024-01-08,3920.0
INV51677,S9999,C33244,BY,2024-01-08,3800.0
INV51787,S10018,C33305,BM,2024-01-08,384.0
INV51878,S10040,C33377,BY,2024-01-08,3760.0
INV52282,S10119,C33661,BY,2024-01-08,3920.0
INV52411,S10142,C33735,BY,2024-01-08,3600.0
INV53215,S10296,C34291,PY,2024-01-08,10000.0
INV53776,S10418,C34699,BY,2024-01-08,4000.0
INV53871,S10433,C34773,PY,2024-01-08,8700.0
INV53874,S10436,C34785,BM,2024-01-08,392.0
INV54656,S10592,C35277,PY,2024-01-08,9300.0
INV55561,S10788,C36047,BM,2024-01-08,364.0
INV55859,S10843,C36192,BM,2024-01-08,380.0
INV55887,S10849,C36210,PM,2024-01-08,880.0
INV56232,S10916,C36446,PY,2024-01-08,9700.0
INV56245,S10918,C36451,BY,2024-01-08,3600.0
INV56355,S10944,C36540,PM,2024-01-08,980.0
INV57200,S11105,C37146,PM,2024-01-08,880.0
INV57450,S11153,C37293,BM,2024-01-08,360.0
INV57816,S11213,C37517,BY,2024-01-08,3760.0
INV58034,S11268,C37660,BM,2024-01-08,384.0
INV58351,S11328,C37847,PM,2024-01-08,860.0
INV538,S116,C383,PY,2024-01-08,9400.0
INV59312,S11515,C38457,PM,2024-01-08,920.0
INV59482,S11554,C38574,PY,2024-01-08,9800.0
INV59637,S11586,C38654,BM,2024-01-08,400.0
INV60019,S11674,C38940,BM,2024-01-08,360.0
INV60880,S11846,C39559,PM,2024-01-08,860.0
INV61468,S11966,C39936,PY,2024-01-08,9500.0
INV6166,S1213,C4072,BM,2024-01-08,384.0
INV6272,S1232,C4131,BY,2024-01-08,3880.0
INV6372,S1253,C4225,PY,2024-01-08,9700.0
INV6518,S1282,C4299,BY,2024-01-08,3600.0
INV6822,S1331,C4509,PY,2024-01-08,9200.0
INV7300,S1409,C4762,BY,2024-01-08,3960.0
INV7489,S1452,C4935,PY,2024-01-08,9800.0
INV722,S163,C529,PM,2024-01-08,870.0
INV8085,S1579,C5316,PM,2024-01-08,1000.0
INV8152,S1594,C5355,BM,2024-01-08,360.0
INV9407,S1840,C6155,PM,2024-01-08,920.0
INV9656,S1888,C6332,PY,2024-01-08,9000.0
INV9686,S1896,C6360,BY,2024-01-08,3600.0
INV9820,S1921,C6458,BY,2024-01-08,3920.0
INV9836,S1926,C6483,PM,2024-01-08,910.0
INV11113,S2159,C7336,PY,2024-01-08,9500.0
INV11854,S2296,C7771,PY,2024-01-08,8700.0
INV12079,S2345,C7939,BM,2024-01-08,392.0
INV1143,S236,C813,BM,2024-01-08,384.0
INV12557,S2435,C8238,PM,2024-01-08,910.0
INV12885,S2496,C8433,PM,2024-01-08,910.0
INV12941,S2507,C8477,PM,2024-01-08,930.0
INV13289,S2576,C8761,BM,2024-01-08,392.0
INV1253,S257,C883,BY,2024-01-08,3960.0
INV13479,S2608,C8859,BY,2024-01-08,3600.0
INV13580,S2627,C8938,PM,2024-01-08,1000.0
INV1293,S268,C902,PY,2024-01-08,8900.0
INV13751,S2671,C9076,BM,2024-01-08,384.0
INV13895,S2705,C9191,PM,2024-01-08,950.0
INV14238,S2768,C9387,PM,2024-01-08,960.0
INV14829,S2876,C9719,BY,2024-01-08,3600.0
INV14842,S2878,C9729,PM,2024-01-08,870.0
INV1403,S288,C973,BM,2024-01-08,360.0
INV15028,S2904,C9813,PY,2024-01-08,9100.0
INV15126,S2924,C9914,PM,2024-01-08,920.0
INV15900,S3074,C10422,PM,2024-01-09,870.0
INV16329,S3148,C10669,BY,2024-01-09,3640.0
INV16579,S3192,C10821,PM,2024-01-09,890.0
INV16734,S3226,C10928,BY,2024-01-09,3720.0
INV17697,S3390,C11501,BY,2024-01-09,3680.0
INV18876,S3600,C12192,BY,2024-01-09,3680.0
INV18877,S3601,C12194,BM,2024-01-09,360.0
INV18913,S3606,C12205,PY,2024-01-09,9100.0
INV18988,S3620,C12248,BY,2024-01-09,3640.0
INV19354,S3701,C12542,PM,2024-01-09,930.0
INV19483,S3725,C12642,BY,2024-01-09,3800.0
INV1940,S385,C1272,PM,2024-01-09,890.0
INV19679,S3758,C12756,BM,2024-01-09,360.0
INV19737,S3766,C12791,PY,2024-01-09,9400.0
INV19847,S3796,C12900,PY,2024-01-09,8800.0
INV19988,S3821,C13031,PY,2024-01-09,8800.0
INV20203,S3859,C13156,BM,2024-01-09,360.0
INV20352,S3888,C13246,BY,2024-01-09,3720.0
INV20483,S3917,C13355,PY,2024-01-09,9400.0
INV2097,S413,C1343,BY,2024-01-09,3760.0
INV180,S42,C135,BY,2024-01-09,3960.0
INV20799,S3973,C13553,PM,2024-01-09,1000.0
INV20935,S4000,C13644,PM,2024-01-09,1000.0
INV21120,S4030,C13767,BY,2024-01-09,3640.0
INV21178,S4038,C13790,BM,2024-01-09,360.0
INV21437,S4085,C13936,BM,2024-01-09,376.0
INV21860,S4171,C14227,BY,2024-01-09,3680.0
INV22101,S4226,C14402,BY,2024-01-09,3800.0
INV22116,S4230,C14414,BY,2024-01-09,3680.0
INV22359,S4272,C14538,PY,2024-01-09,9900.0
INV22412,S4281,C14558,BM,2024-01-09,360.0
INV2332,S458,C1477,BY,2024-01-09,3720.0
INV22897,S4358,C14812,BY,2024-01-09,3800.0
INV23138,S4395,C14913,PY,2024-01-09,9200.0
INV23387,S4443,C15067,BY,2024-01-09,3800.0
INV23795,S4527,C15340,BM,2024-01-09,400.0
INV23839,S4536,C15382,PY,2024-01-09,8900.0
INV24292,S4624,C15666,PM,2024-01-09,890.0
INV24316,S4631,C15687,PM,2024-01-09,960.0
INV25230,S4811,C16280,PY,2024-01-09,10000.0
INV25231,S4812,C16284,BM,2024-01-09,368.0
INV25426,S4851,C16414,BM,2024-01-09,360.0
INV25985,S4967,C16802,PM,2024-01-09,870.0
INV26276,S5031,C17014,BM,2024-01-09,372.0
INV26366,S5045,C17047,PM,2024-01-09,940.0
INV26436,S5052,C17076,BM,2024-01-09,360.0
INV26683,S5106,C17249,PY,2024-01-09,8800.0
INV26757,S5122,C17326,BM,2024-01-09,360.0
INV26780,S5127,C17338,PM,2024-01-09,880.0
INV2701,S529,C1744,BY,2024-01-09,3880.0
INV27050,S5194,C17525,PY,2024-01-09,9600.0
INV27096,S5207,C17572,BY,2024-01-09,3600.0
INV2740,S535,C1764,BY,2024-01-09,3840.0
INV27390,S5261,C17759,BM,2024-01-09,376.0
INV27768,S5333,C18013,BM,2024-01-09,360.0
INV28403,S5429,C18325,BY,2024-01-09,3920.0
INV28631,S5469,C18435,BY,2024-01-09,3600.0
INV28880,S5523,C18588,PY,2024-01-09,9200.0
INV29346,S5606,C18837,PM,2024-01-09,870.0
INV29582,S5648,C18955,BY,2024-01-09,3600.0
INV29631,S5658,C18992,BM,2024-01-09,380.0
INV29712,S5673,C19036,PM,2024-01-09,960.0
INV30129,S5751,C19291,BM,2024-01-09,360.0
INV30155,S5755,C19301,BY,2024-01-09,3960.0
INV30173,S5760,C19332,PM,2024-01-09,970.0
INV3068,S595,C1950,BY,2024-01-09,3840.0
INV30611,S5844,C19631,BY,2024-01-09,3600.0
INV31131,S5947,C19935,BY,2024-01-09,3800.0
INV31356,S6007,C20144,PM,2024-01-09,870.0
INV3145,S613,C2020,PY,2024-01-09,9600.0
INV31491,S6033,C20227,BY,2024-01-09,3760.0
INV31861,S6107,C20488,BY,2024-01-09,3600.0
INV32190,S6158,C20662,PY,2024-01-09,9300.0
INV32374,S6193,C20773,PM,2024-01-09,900.0
INV32490,S6214,C20850,PM,2024-01-09,860.0
INV32803,S6267,C21010,BM,2024-01-09,392.0
INV3304,S646,C2140,PM,2024-01-09,910.0
INV33891,S6476,C21748,PM,2024-01-09,920.0
INV34306,S6563,C22026,BM,2024-01-09,368.0
INV34389,S6580,C22089,PM,2024-01-09,970.0
INV34571,S6616,C22203,PY,2024-01-09,8800.0
INV35344,S6769,C22682,PM,2024-01-09,910.0
INV35424,S6789,C22752,PM,2024-01-09,940.0
INV35500,S6806,C22804,PY,2024-01-09,9200.0
INV35653,S6829,C22886,BY,2024-01-09,3600.0
INV35802,S6854,C22943,BY,2024-01-09,3680.0
INV36095,S6907,C23103,BY,2024-01-09,3600.0
INV36108,S6909,C23111,BY,2024-01-09,3760.0
INV36414,S6974,C23307,PM,2024-01-09,970.0
INV36417,S6975,C23312,BM,2024-01-09,360.0
INV36860,S7054,C23586,BY,2024-01-09,3760.0
INV37527,S7189,C24070,PM,2024-01-09,970.0
INV37635,S7213,C24137,PM,2024-01-09,910.0
INV37667,S7219,C24150,BY,2024-01-09,3960.0
INV37774,S7236,C24194,BY,2024-01-09,3840.0
INV37990,S7281,C24339,PM,2024-01-09,980.0
INV38426,S7356,C24562,PM,2024-01-09,980.0
INV38886,S7448,C24891,PM,2024-01-09,930.0
INV38990,S7467,C24926,BY,2024-01-09,3600.0
INV39380,S7537,C25122,PM,2024-01-09,930.0
INV39555,S7578,C25234,BM,2024-01-09,360.0
INV39834,S7640,C25472,BY,2024-01-09,3600.0
INV40825,S7836,C26135,BY,2024-01-09,3600.0
INV41060,S7880,C26314,PM,2024-01-09,890.0
INV41524,S7972,C26614,PM,2024-01-09,930.0
INV41613,S7990,C26660,PY,2024-01-09,9400.0
INV41834,S8042,C26846,BY,2024-01-09,3600.0
INV41962,S8063,C26908,BM,2024-01-09,360.0
INV42019,S8082,C26982,PM,2024-01-09,920.0
INV42056,S8091,C27013,PM,2024-01-09,880.0
INV42065,S8094,C27031,BY,2024-01-09,3760.0
INV42859,S8252,C27559,PM,2024-01-09,880.0
INV43482,S8372,C27974,BY,2024-01-09,3680.0
INV43583,S8391,C28027,PM,2024-01-09,970.0
INV43656,S8403,C28079,BM,2024-01-09,376.0
INV43664,S8404,C28080,BM,2024-01-09,360.0
INV44192,S8517,C28451,BM,2024-01-09,400.0
INV44434,S8567,C28580,BY,2024-01-09,3760.0
INV44783,S8638,C28807,PM,2024-01-09,880.0
INV45143,S8711,C29048,BM,2024-01-09,360.0
INV45175,S8715,C29075,BM,2024-01-09,364.0
INV45519,S8781,C29302,PY,2024-01-09,9600.0
INV45616,S8812,C29401,PM,2024-01-09,880.0
INV45678,S8821,C29458,BY,2024-01-09,3600.0
INV46147,S8910,C29742,BM,2024-01-09,384.0
INV46553,S8982,C29994,PM,2024-01-09,860.0
INV46578,S8985,C29998,PM,2024-01-09,970.0
INV46596,S8990,C30019,BM,2024-01-09,388.0
INV47109,S9089,C30352,PM,2024-01-09,860.0
INV47165,S9101,C30388,BY,2024-01-09,3760.0
INV47487,S9172,C30587,BY,2024-01-09,3760.0
INV47555,S9187,C30647,BY,2024-01-09,3600.0
INV48012,S9288,C31000,BY,2024-01-09,3680.0
INV48676,S9427,C31432,PY,2024-01-09,9500.0
INV48732,S9439,C31470,PM,2024-01-09,910.0
INV49201,S9521,C31750,PY,2024-01-09,8600.0
INV49215,S9524,C31759,BM,2024-01-09,396.0
INV49505,S9572,C31892,PM,2024-01-09,910.0
INV49871,S9638,C32092,BY,2024-01-09,3600.0
INV50325,S9743,C32440,BM,2024-01-09,360.0
INV50790,S9820,C32693,PM,2024-01-09,970.0
INV51392,S9946,C33085,BM,2024-01-09,360.0
INV51401,S9947,C33087,PM,2024-01-09,860.0
INV51604,S9984,C33200,BM,2024-01-09,400.0
INV51648,S9992,C33215,BM,2024-01-09,396.0
INV51937,S10053,C33407,BM,2024-01-09,360.0
INV5094,S1001,C3344,PM,2024-01-09,960.0
INV5118,S1003,C3355,BM,2024-01-09,396.0
INV52626,S10192,C33887,PY,2024-01-09,9100.0
INV52889,S10244,C34099,PY,2024-01-09,8800.0
INV53098,S10276,C34214,PY,2024-01-09,9600.0
INV5242,S1034,C3458,BM,2024-01-09,360.0
INV54109,S10492,C34960,PM,2024-01-09,1000.0
INV54184,S10508,C34999,PM,2024-01-09,960.0
INV54532,S10566,C35210,BM,2024-01-09,372.0
INV54538,S10568,C35216,BY,2024-01-09,4000.0
INV54696,S10599,C35307,PM,2024-01-09,910.0
INV54803,S10622,C35412,BY,2024-01-09,4000.0
INV55115,S10694,C35658,PY,2024-01-09,8900.0
INV55462,S10772,C35978,BM,2024-01-09,360.0
INV5518,S1082,C3623,PY,2024-01-09,9000.0
INV56231,S10915,C36444,PY,2024-01-09,8800.0
INV56270,S10924,C36462,PY,2024-01-09,9200.0
INV56537,S10971,C36640,BM,2024-01-09,388.0
INV509,S111,C367,PM,2024-01-09,930.0
INV56688,S10993,C36734,BY,2024-01-09,3600.0
INV56833,S11032,C36889,BM,2024-01-09,372.0
INV57329,S11134,C37232,BM,2024-01-09,360.0
INV57509,S11163,C37335,BM,2024-01-09,360.0
INV58015,S11265,C37649,PM,2024-01-09,930.0
INV5788,S1145,C3831,PY,2024-01-09,9100.0
INV59147,S11482,C38378,BM,2024-01-09,360.0
INV5851,S1157,C3873,BY,2024-01-09,3840.0
INV59736,S11609,C38731,PY,2024-01-09,9500.0
INV60200,S11715,C39100,BY,2024-01-09,3640.0
INV60537,S11786,C39360,PM,2024-01-09,930.0
INV60550,S11788,C39367,BM,2024-01-09,384.0
INV60693,S11814,C39462,BY,2024-01-09,3600.0
INV60922,S11854,C39581,PY,2024-01-09,8600.0
INV61094,S11880,C39657,PM,2024-01-09,860.0
INV61270,S11912,C39743,BY,2024-01-09,3760.0
INV61491,S11970,C39955,BM,2024-01-09,384.0
INV6407,S1265,C4269,BM,2024-01-09,388.0
INV6560,S1287,C4314,PM,2024-01-09,990.0
INV6916,S1349,C4553,BY,2024-01-09,3600.0
INV7279,S1407,C4755,PM,2024-01-09,880.0
INV7484,S1450,C4929,PM,2024-01-09,940.0
INV7846,S1528,C5177,PM,2024-01-09,1000.0
INV8282,S1612,C5400,BM,2024-01-09,360.0
INV8346,S1631,C5452,PY,2024-01-09,9100.0
INV8790,S1720,C5765,PY,2024-01-09,10000.0
INV9351,S1823,C6107,PY,2024-01-09,9900.0
INV9365,S1829,C6117,BM,2024-01-09,360.0
INV9658,S1890,C6335,BY,2024-01-09,3680.0
INV10161,S1987,C6700,BM,2024-01-09,372.0
INV1019,S214,C728,BY,2024-01-09,3760.0
INV11755,S2271,C7688,PM,2024-01-09,950.0
INV12329,S2402,C8146,PM,2024-01-09,890.0
INV12362,S2407,C8157,BM,2024-01-09,376.0
INV12583,S2440,C8246,BM,2024-01-09,368.0
INV12900,S2500,C8460,PY,2024-01-09,8700.0
INV12970,S2511,C8494,BM,2024-01-09,384.0
INV13461,S2606,C8853,BM,2024-01-09,364.0
INV13515,S2613,C8869,BY,2024-01-09,3600.0
INV13744,S2668,C9063,PY,2024-01-09,9900.0
INV14155,S2752,C9335,PY,2024-01-09,8600.0
INV14206,S2764,C9375,PM,2024-01-09,980.0
INV14579,S2825,C9550,PY,2024-01-09,9100.0
INV14621,S2834,C9581,PM,2024-01-09,900.0
INV15773,S3046,C10337,PY,2024-01-10,8800.0
INV15823,S3059,C10366,PM,2024-01-10,870.0
INV15830,S3060,C10367,PM,2024-01-10,1000.0
INV15924,S3076,C10435,BY,2024-01-10,3600.0
INV16134,S3113,C10539,PM,2024-01-10,910.0
INV16465,S3174,C10760,BM,2024-01-10,364.0
INV17419,S3338,C11334,PM,2024-01-10,890.0
INV1686,S340,C1138,PM,2024-01-10,960.0
INV17990,S3434,C11614,PM,2024-01-10,950.0
INV18297,S3487,C11798,PM,2024-01-10,900.0
INV1780,S359,C1189,BY,2024-01-10,3640.0
INV18424,S3514,C11890,PY,2024-01-10,9400.0
INV18525,S3533,C11954,BY,2024-01-10,3680.0
INV18732,S3575,C12087,PY,2024-01-10,8700.0
INV19315,S3688,C12486,BY,2024-01-10,3920.0
INV19431,S3714,C12593,PY,2024-01-10,9300.0
INV19577,S3740,C12685,BY,2024-01-10,3600.0
INV19771,S3781,C12846,PM,2024-01-10,950.0
INV19992,S3825,C13045,PM,2024-01-10,900.0
INV2043,S405,C1328,BM,2024-01-10,400.0
INV2055,S406,C1329,PM,2024-01-10,870.0
INV21190,S4039,C13792,BY,2024-01-10,4000.0
INV2175,S427,C1384,PY,2024-01-10,9000.0
INV2177,S429,C1388,PY,2024-01-10,9500.0
INV21486,S4093,C13966,BM,2024-01-10,392.0
INV21498,S4094,C13970,BM,2024-01-10,384.0
INV21528,S4103,C14004,BY,2024-01-10,3760.0
INV21918,S4185,C14271,PM,2024-01-10,880.0
INV22695,S4321,C14690,BY,2024-01-10,3840.0
INV22721,S4325,C14705,PY,2024-01-10,9400.0
INV23388,S4444,C15068,BM,2024-01-10,360.0
INV23410,S4451,C15102,PM,2024-01-10,950.0
INV24482,S4670,C15818,PY,2024-01-10,9200.0
INV24796,S4734,C16028,PY,2024-01-10,8600.0
INV25614,S4890,C16535,PY,2024-01-10,9600.0
INV25630,S4897,C16557,BM,2024-01-10,368.0
INV25720,S4908,C16602,PM,2024-01-10,870.0
INV25868,S4936,C16700,BM,2024-01-10,360.0
INV25961,S4958,C16766,BY,2024-01-10,3680.0
INV26065,S4990,C16875,PY,2024-01-10,8700.0
INV26288,S5032,C17019,BM,2024-01-10,376.0
INV26448,S5053,C17077,PY,2024-01-10,8800.0
INV26981,S5177,C17483,BY,2024-01-10,3800.0
INV27374,S5256,C17749,BY,2024-01-10,3920.0
INV27644,S5312,C17947,PM,2024-01-10,910.0
INV27815,S5338,C18023,PM,2024-01-10,900.0
INV28686,S5480,C18467,PY,2024-01-10,9200.0
INV233,S51,C186,BM,2024-01-10,364.0
INV28966,S5541,C18646,BM,2024-01-10,392.0
INV29043,S5555,C18682,PY,2024-01-10,9800.0
INV29086,S5561,C18711,PM,2024-01-10,970.0
INV2958,S574,C1878,PM,2024-01-10,1000.0
INV29513,S5632,C18910,BM,2024-01-10,396.0
INV29664,S5663,C19010,PM,2024-01-10,940.0
INV29706,S5671,C19034,BM,2024-01-10,396.0
INV30054,S5736,C19250,PY,2024-01-10,9000.0
INV30069,S5740,C19262,PY,2024-01-10,9300.0
INV30649,S5855,C19659,PY,2024-01-10,9600.0
INV30782,S5883,C19736,BY,2024-01-10,3800.0
INV31024,S5927,C19869,BY,2024-01-10,3600.0
INV31041,S5930,C19882,PY,2024-01-10,9900.0
INV31240,S5970,C20017,PY,2024-01-10,9000.0
INV31262,S5975,C20042,BY,2024-01-10,4000.0
INV31386,S6012,C20156,BY,2024-01-10,3600.0
INV31628,S6057,C20321,PY,2024-01-10,9000.0
INV31680,S6063,C20357,PY,2024-01-10,8700.0
INV32151,S6152,C20642,BM,2024-01-10,364.0
INV32355,S6189,C20758,BY,2024-01-10,3840.0
INV32640,S6242,C20936,PY,2024-01-10,9100.0
INV32744,S6257,C20978,BM,2024-01-10,396.0
INV32800,S6264,C21003,BY,2024-01-10,3960.0
INV32996,S6308,C21175,PM,2024-01-10,870.0
INV33006,S6310,C21184,BM,2024-01-10,364.0
INV33193,S6344,C21290,PM,2024-01-10,990.0
INV33486,S6403,C21479,BM,2024-01-10,360.0
INV3361,S652,C2158,BY,2024-01-10,3640.0
INV33848,S6468,C21726,PY,2024-01-10,9800.0
INV33879,S6475,C21742,PM,2024-01-10,950.0
INV34137,S6527,C21916,PM,2024-01-10,900.0
INV34642,S6634,C22245,BY,2024-01-10,3600.0
INV35484,S6801,C22785,BY,2024-01-10,3640.0
INV35788,S6851,C22937,PY,2024-01-10,9900.0
INV36163,S6920,C23146,BY,2024-01-10,3600.0
INV36516,S6997,C23400,BM,2024-01-10,388.0
INV36835,S7051,C23582,BM,2024-01-10,376.0
INV37005,S7097,C23720,BM,2024-01-10,360.0
INV37839,S7252,C24236,PM,2024-01-10,900.0
INV38409,S7353,C24553,BM,2024-01-10,392.0
INV38547,S7379,C24645,PM,2024-01-10,1000.0
INV39593,S7586,C25255,BM,2024-01-10,360.0
INV3910,S761,C2531,PM,2024-01-10,980.0
INV39749,S7619,C25408,PM,2024-01-10,880.0
INV40349,S7739,C25823,PY,2024-01-10,9400.0
INV40433,S7758,C25882,BM,2024-01-10,380.0
INV40536,S7775,C25916,BY,2024-01-10,3600.0
INV40911,S7856,C26215,BY,2024-01-10,3640.0
INV4072,S795,C2623,PY,2024-01-10,9300.0
INV41014,S7871,C26276,BY,2024-01-10,3600.0
INV4095,S799,C2652,BM,2024-01-10,396.0
INV41418,S7944,C26527,BM,2024-01-10,392.0
INV41778,S8030,C26807,BY,2024-01-10,3640.0
INV41849,S8046,C26853,BM,2024-01-10,396.0
INV41998,S8076,C26967,PM,2024-01-10,980.0
INV42322,S8145,C27220,BY,2024-01-10,3600.0
INV42409,S8167,C27294,PY,2024-01-10,8600.0
INV4237,S826,C2752,BM,2024-01-10,368.0
INV42935,S8266,C27618,PM,2024-01-10,970.0
INV43139,S8300,C27738,PY,2024-01-10,9900.0
INV43232,S8324,C27828,BM,2024-01-10,384.0
INV43375,S8352,C27914,BY,2024-01-10,3960.0
INV4356,S852,C2820,PM,2024-01-10,920.0
INV44034,S8482,C28358,BY,2024-01-10,3920.0
INV44371,S8556,C28551,BY,2024-01-10,3600.0
INV44491,S8578,C28603,PM,2024-01-10,930.0
INV44560,S8591,C28660,PM,2024-01-10,960.0
INV44951,S8673,C28926,PM,2024-01-10,870.0
INV4505,S876,C2895,BY,2024-01-10,4000.0
INV45351,S8748,C29194,BY,2024-01-10,3920.0
INV45365,S8755,C29223,PM,2024-01-10,880.0
INV45465,S8772,C29275,PM,2024-01-10,890.0
INV45705,S8825,C29469,BY,2024-01-10,3720.0
INV45960,S8874,C29633,PY,2024-01-10,9100.0
INV46595,S8989,C30006,PY,2024-01-10,9200.0
INV46754,S9026,C30134,BM,2024-01-10,384.0
INV46951,S9061,C30245,PY,2024-01-10,8600.0
INV46980,S9068,C30275,PY,2024-01-10,9200.0
INV47017,S9077,C30304,PM,2024-01-10,960.0
INV47167,S9103,C30395,PY,2024-01-10,8700.0
INV47249,S9127,C30467,BY,2024-01-10,3880.0
INV4702,S921,C3074,BY,2024-01-10,3600.0
INV47903,S9265,C30922,PY,2024-01-10,9700.0
INV48049,S9299,C31035,BM,2024-01-10,364.0
INV48958,S9480,C31631,PM,2024-01-10,930.0
