contract_id,quote_id,customer_id,plan_id,billing_type,contract_start_date,final_price,discount_percent,discount_end_date,contract_status,version,contract_end_date,parent_contract_id
CT260,Q890,C890,BM,Monthly,2024-01-14,388.0,3,2024-02-09 00:00:00,Active,1,,
CT261,Q891,C891,BY,Yearly,2024-02-16,3960.0,1,2024-03-13 00:00:00,Active,1,,
CT262,Q893,C893,BM,Monthly,2024-01-11,360.0,10,2024-02-07 00:00:00,Terminated,1,2024-05-11 00:00:00,
CT263,Q894,C894,BM,Monthly,2024-01-09,360.0,10,2024-02-04 00:00:00,Active,1,,
CT264,Q895,C895,PY,Yearly,2024-01-27,9800.0,2,2024-02-22 00:00:00,Active,1,,
CT265,Q896,C896,PY,Yearly,2024-02-05,9000.0,10,2024-03-04 00:00:00,Active,1,,
CT266,Q900,C900,BY,Yearly,2024-02-03,3920.0,2,2024-03-02 00:00:00,Active,1,,
CT267,Q901,C901,BM,Monthly,2024-01-20,376.0,6,2024-02-15 00:00:00,Terminated,1,2024-06-20 00:00:00,
CT268,Q902,C902,PY,Yearly,2024-01-06,8900.0,11,2024-02-03 00:00:00,Active,1,,
CT269,Q907,C907,PM,Monthly,2024-02-17,880.0,12,2024-03-14 00:00:00,Active,1,,
CT270,Q908,C908,BY,Yearly,2024-03-04,3600.0,10,2024-03-30 00:00:00,Active,1,,
CT271,Q909,C909,BY,Yearly,2024-01-16,3600.0,10,2024-02-13 00:00:00,Active,1,,
CT272,Q911,C911,BY,Yearly,2024-03-03,3600.0,10,2024-03-30 00:00:00,Active,1,,
CT273,Q915,C915,PY,Yearly,2024-02-25,9600.0,4,2024-03-24 00:00:00,Active,1,,
CT274,Q916,C916,PM,Monthly,2024-02-15,970.0,3,2024-03-14 00:00:00,Active,1,,
CT275,Q921,C921,BM,Monthly,2024-02-18,380.0,5,2024-03-16 00:00:00,Terminated,1,2024-10-18 00:00:00,
CT276,Q923,C923,BM,Monthly,2024-01-11,396.0,1,2024-02-08 00:00:00,Active,1,,
CT277,Q925,C925,BM,Monthly,2024-01-10,360.0,10,2024-02-06 00:00:00,Active,1,,
CT278,Q928,C928,PY,Yearly,2024-01-18,9600.0,4,2024-02-16 00:00:00,Active,1,,
CT279,Q932,C932,PY,Yearly,2024-01-21,9600.0,4,2024-02-19 00:00:00,Active,1,,
CT280,Q937,C937,PM,Monthly,2024-02-03,980.0,2,2024-03-02 00:00:00,Active,1,,
CT281,Q945,C945,BM,Monthly,2024-01-26,368.0,8,2024-02-22 00:00:00,Active,1,,
CT282,Q948,C948,PY,Yearly,2024-02-25,9100.0,9,2024-03-24 00:00:00,Active,1,,
CT283,Q949,C949,PM,Monthly,2024-02-17,929.9999999999999,7,2024-03-14 00:00:00,Terminated,1,2024-11-17 00:00:00,
CT284,Q961,C961,BM,Monthly,2024-01-03,360.0,10,,Terminated,1,2024-09-03 00:00:00,
CT285,Q964,C964,BY,Yearly,2024-03-01,3719.9999999999995,7,2024-03-27 00:00:00,Active,1,,
CT286,Q966,C966,BM,Monthly,2024-02-16,360.0,10,2024-03-13 00:00:00,Active,1,,
CT287,Q972,C972,BY,Yearly,2024-01-28,3719.9999999999995,7,2024-02-24 00:00:00,Active,1,,
CT288,Q973,C973,BM,Monthly,2024-01-08,360.0,10,2024-02-06 00:00:00,Active,1,,
CT289,Q983,C983,PY,Yearly,2024-02-07,9600.0,4,2024-03-06 00:00:00,Active,1,,
CT290,Q989,C989,PM,Monthly,2024-02-23,900.0,10,2024-03-20 00:00:00,Terminated,1,2024-08-23 00:00:00,
CT291,Q993,C993,PM,Monthly,2024-01-25,980.0,2,2024-02-20 00:00:00,Active,1,,
CT292,Q994,C994,PY,Yearly,2024-02-10,10000.0,0,2024-03-08 00:00:00,Active,1,,
CT293,Q996,C996,BM,Monthly,2024-02-06,372.0,7,2024-03-03 00:00:00,Active,1,,
CT294,Q999,C999,PY,Yearly,2024-01-25,9900.0,1,2024-02-23 00:00:00,Active,1,,
CT295,Q1000,C1000,BY,Yearly,2024-02-22,3600.0,10,2024-03-20 00:00:00,Active,1,,
CT296,Q1005,C1005,BM,Monthly,2024-01-20,384.0,4,,Terminated,1,2024-03-20 00:00:00,
CT297,Q1008,C1008,BM,Monthly,2024-01-20,360.0,10,,Active,1,,
CT298,Q1009,C1009,PY,Yearly,2024-02-11,9800.0,2,2024-03-10 00:00:00,Active,1,,
CT299,Q1015,C1015,BM,Monthly,2024-03-03,384.0,4,2024-03-29 00:00:00,Active,1,,
CT300,Q1028,C1028,BY,Yearly,2024-01-03,3920.0,2,2024-02-01 00:00:00,Active,1,,
CT301,Q1031,C1031,BY,Yearly,2024-01-22,3600.0,10,2024-02-20 00:00:00,Active,1,,
CT302,Q1038,C1038,BY,Yearly,2024-01-18,3840.0,4,2024-02-13 00:00:00,Active,1,,
CT303,Q1039,C1039,BM,Monthly,2024-01-12,364.0,9,2024-02-09 00:00:00,Active,1,,
CT304,Q1040,C1040,BY,Yearly,2024-02-14,3840.0,4,2024-03-11 00:00:00,Active,1,,
CT305,Q1042,C1042,PM,Monthly,2024-01-31,940.0,6,2024-02-29 00:00:00,Active,1,,
CT306,Q1043,C1043,BY,Yearly,2024-02-18,3600.0,10,2024-03-17 00:00:00,Active,1,,
CT307,Q1046,C1046,BY,Yearly,2024-02-23,3600.0,10,2024-03-22 00:00:00,Active,1,,
CT308,Q1047,C1047,BY,Yearly,2024-02-27,3840.0,4,2024-03-26 00:00:00,Active,1,,
CT309,Q1048,C1048,BM,Monthly,2024-01-12,372.0,7,2024-02-09 00:00:00,Active,1,,
CT310,Q1050,C1050,BM,Monthly,2024-01-23,364.0,9,2024-02-18 00:00:00,Active,1,,
CT311,Q1051,C1051,PM,Monthly,2024-02-14,940.0,6,2024-03-14 00:00:00,Active,1,,
CT312,Q1054,C1054,BY,Yearly,2024-02-17,3880.0,3,2024-03-14 00:00:00,Active,1,,
CT313,Q1055,C1055,BM,Monthly,2024-02-13,360.0,10,2024-03-11 00:00:00,Active,1,,
CT314,Q1063,C1063,BY,Yearly,2024-01-14,3920.0,2,2024-02-12 00:00:00,Active,1,,
CT315,Q1064,C1064,BM,Monthly,2024-01-07,376.0,6,2024-02-02 00:00:00,Terminated,1,2024-06-07 00:00:00,
CT316,Q1077,C1077,PM,Monthly,2024-02-28,950.0,5,2024-03-26 00:00:00,Terminated,1,2024-05-28 00:00:00,
CT317,Q1082,C1082,BM,Monthly,2024-02-20,360.0,10,2024-03-20 00:00:00,Active,1,,
CT318,Q1084,C1084,PY,Yearly,2024-02-18,9100.0,9,2024-03-17 00:00:00,Active,1,,
CT319,Q1085,C1085,PM,Monthly,2024-02-24,929.9999999999999,7,2024-03-24 00:00:00,Active,1,,
CT320,Q1088,C1088,PY,Yearly,2024-02-28,9000.0,10,,Active,1,,
CT321,Q1093,C1093,PY,Yearly,2024-02-15,9800.0,2,2024-03-15 00:00:00,Active,1,,
CT322,Q1096,C1096,PM,Monthly,2024-02-08,990.0,1,2024-03-07 00:00:00,Active,1,,
CT323,Q1098,C1098,PM,Monthly,2024-01-08,1000.0,0,2024-02-06 00:00:00,Active,1,,
CT324,Q1100,C1100,BY,Yearly,2024-02-06,3719.9999999999995,7,2024-03-04 00:00:00,Active,1,,
CT325,Q1102,C1102,PM,Monthly,2024-01-24,910.0,9,2024-02-19 00:00:00,Terminated,1,2024-07-24 00:00:00,
CT326,Q1104,C1104,BM,Monthly,2024-02-15,360.0,10,,Active,1,,
CT327,Q1105,C1105,PM,Monthly,2024-01-26,929.9999999999999,7,2024-02-24 00:00:00,Terminated,1,2024-09-26 00:00:00,
CT328,Q1109,C1109,PM,Monthly,2024-02-26,970.0,3,2024-03-25 00:00:00,Terminated,1,2024-09-26 00:00:00,
CT329,Q1110,C1110,BY,Yearly,2024-01-28,3719.9999999999995,7,2024-02-26 00:00:00,Active,1,,
CT330,Q1112,C1112,BM,Monthly,2024-02-10,360.0,10,2024-03-07 00:00:00,Terminated,1,2024-09-10 00:00:00,
CT331,Q1117,C1117,BY,Yearly,2024-01-15,3719.9999999999995,7,,Active,1,,
CT332,Q1119,C1119,BM,Monthly,2024-02-20,364.0,9,2024-03-19 00:00:00,Active,1,,
CT333,Q1122,C1122,BY,Yearly,2024-01-20,3960.0,1,2024-02-15 00:00:00,Active,1,,
CT334,Q1125,C1125,PM,Monthly,2024-01-03,929.9999999999999,7,2024-02-01 00:00:00,Active,1,,
CT335,Q1126,C1126,PY,Yearly,2024-02-14,9100.0,9,2024-03-13 00:00:00,Active,1,,
CT336,Q1127,C1127,PY,Yearly,2024-01-17,8800.0,12,,Active,1,,
CT337,Q1131,C1131,PM,Monthly,2024-02-24,890.0,11,2024-03-23 00:00:00,Active,1,,
CT338,Q1132,C1132,PM,Monthly,2024-02-23,980.0,2,2024-03-21 00:00:00,Active,1,,
CT339,Q1135,C1135,BY,Yearly,2024-01-16,3640.0,9,2024-02-13 00:00:00,Active,1,,
CT340,Q1138,C1138,PM,Monthly,2024-01-08,960.0,4,2024-02-05 00:00:00,Active,1,,
CT341,Q1141,C1141,PM,Monthly,2024-01-20,870.0,13,2024-02-17 00:00:00,Active,1,,
CT342,Q1142,C1142,BM,Monthly,2024-02-23,360.0,10,,Terminated,1,2024-08-23 00:00:00,
CT343,Q1147,C1147,BY,Yearly,2024-01-02,3920.0,2,2024-01-31 00:00:00,Active,1,,
CT344,Q1151,C1151,BM,Monthly,2024-02-08,364.0,9,2024-03-07 00:00:00,Active,1,,
CT345,Q1152,C1152,BM,Monthly,2024-03-02,400.0,0,2024-03-28 00:00:00,Terminated,1,2024-08-02 00:00:00,
CT346,Q1154,C1154,PM,Monthly,2024-02-04,750.0,25,2024-03-01 00:00:00,Active,1,,
CT347,Q1156,C1156,BM,Monthly,2024-02-23,360.0,10,,Active,1,,
CT348,Q1158,C1158,BM,Monthly,2024-03-02,360.0,10,2024-03-29 00:00:00,Terminated,1,2024-05-02 00:00:00,
CT349,Q1165,C1165,BM,Monthly,2024-02-17,360.0,10,2024-03-15 00:00:00,Active,1,,
CT350,Q1170,C1170,BY,Yearly,2024-01-24,3920.0,2,2024-02-22 00:00:00,Active,1,,
CT351,Q1171,C1171,PY,Yearly,2024-02-06,10000.0,0,2024-03-05 00:00:00,Active,1,,
CT352,Q1172,C1172,BY,Yearly,2024-01-15,3600.0,10,2024-02-10 00:00:00,Active,1,,
CT353,Q1175,C1175,BM,Monthly,2024-01-19,384.0,4,2024-02-14 00:00:00,Active,1,,
CT354,Q1176,C1176,BY,Yearly,2024-02-16,3680.0,8,2024-03-15 00:00:00,Active,1,,
CT355,Q1177,C1177,BY,Yearly,2024-02-09,3640.0,9,2024-03-07 00:00:00,Active,1,,
CT356,Q1180,C1180,BY,Yearly,2024-01-15,3800.0,5,2024-02-10 00:00:00,Active,1,,
CT357,Q1184,C1184,PY,Yearly,2024-01-30,9700.0,3,2024-02-26 00:00:00,Active,1,,
CT358,Q1186,C1186,PY,Yearly,2024-03-01,9100.0,9,2024-03-27 00:00:00,Active,1,,
CT359,Q1189,C1189,BY,Yearly,2024-01-10,3640.0,9,2024-02-08 00:00:00,Active,1,,
CT360,Q1197,C1197,PM,Monthly,2024-01-28,1000.0,0,,Active,1,,
CT361,Q1199,C1199,BY,Yearly,2024-02-01,3640.0,9,2024-02-28 00:00:00,Active,1,,
CT362,Q1200,C1200,BM,Monthly,2024-01-26,372.0,7,,Active,1,,
CT363,Q1205,C1205,BM,Monthly,2024-02-11,388.0,3,2024-03-08 00:00:00,Active,1,,
CT364,Q1208,C1208,PM,Monthly,2024-01-17,970.0,3,2024-02-14 00:00:00,Active,1,,
CT365,Q1211,C1211,BM,Monthly,2024-02-21,400.0,0,2024-03-21 00:00:00,Active,1,,
CT366,Q1213,C1213,PM,Monthly,2024-02-18,960.0,4,2024-03-18 00:00:00,Terminated,1,2024-05-18 00:00:00,
CT367,Q1216,C1216,BM,Monthly,2024-02-28,392.0,2,2024-03-27 00:00:00,Active,1,,
CT368,Q1217,C1217,PM,Monthly,2024-02-24,1000.0,0,2024-03-22 00:00:00,Active,1,,
CT369,Q1220,C1220,BY,Yearly,2024-02-07,3640.0,9,2024-03-05 00:00:00,Active,1,,
CT370,Q1221,C1221,BM,Monthly,2024-01-09,364.0,9,2024-02-05 00:00:00,Active,1,,
CT371,Q1222,C1222,PM,Monthly,2024-02-08,880.0,12,2024-03-07 00:00:00,Terminated,1,2024-11-08 00:00:00,
CT372,Q1223,C1223,BM,Monthly,2024-01-15,364.0,9,2024-02-13 00:00:00,Active,1,,
CT373,Q1224,C1224,BY,Yearly,2024-02-20,3760.0,6,2024-03-17 00:00:00,Active,1,,
CT374,Q1225,C1225,BM,Monthly,2024-02-21,380.0,5,2024-03-20 00:00:00,Active,1,,
CT375,Q1227,C1227,BY,Yearly,2024-01-12,3760.0,6,2024-02-08 00:00:00,Active,1,,
CT376,Q1244,C1244,BY,Yearly,2024-01-04,3960.0,1,2024-01-31 00:00:00,Active,1,,
CT377,Q1245,C1245,BY,Yearly,2024-01-25,3600.0,10,,Active,1,,
CT378,Q1247,C1247,PM,Monthly,2024-01-07,880.0,12,2024-02-03 00:00:00,Active,1,,
CT379,Q1248,C1248,PM,Monthly,2024-03-02,1000.0,0,2024-03-28 00:00:00,Active,1,,
CT380,Q1250,C1250,PY,Yearly,2024-02-20,9000.0,10,2024-03-18 00:00:00,Active,1,,
CT381,Q1252,C1252,PM,Monthly,2024-01-15,910.0,9,2024-02-13 00:00:00,Terminated,1,2024-05-15 00:00:00,
CT382,Q1253,C1253,PY,Yearly,2024-02-04,8700.0,13,2024-03-03 00:00:00,Active,1,,
CT383,Q1262,C1262,BY,Yearly,2024-02-05,3920.0,2,2024-03-03 00:00:00,Active,1,,
CT384,Q1263,C1263,BY,Yearly,2024-01-18,3719.9999999999995,7,,Active,1,,
CT385,Q1272,C1272,PM,Monthly,2024-01-07,890.0,11,2024-02-03 00:00:00,Terminated,1,2024-06-07 00:00:00,
CT386,Q1278,C1278,BY,Yearly,2024-02-14,3960.0,1,2024-03-14 00:00:00,Active,1,,
CT387,Q1279,C1279,BM,Monthly,2024-03-01,400.0,0,2024-03-29 00:00:00,Active,1,,
CT388,Q1281,C1281,PM,Monthly,2024-02-08,920.0,8,2024-03-06 00:00:00,Active,1,,
CT389,Q1283,C1283,BM,Monthly,2024-01-26,360.0,10,2024-02-21 00:00:00,Terminated,1,2024-05-26 00:00:00,
CT390,Q1285,C1285,BY,Yearly,2024-02-21,3880.0,3,2024-03-20 00:00:00,Active,1,,
CT391,Q1289,C1289,PY,Yearly,2024-01-27,10000.0,0,,Active,1,,
CT392,Q1295,C1295,PY,Yearly,2024-03-02,8500.0,15,2024-03-30 00:00:00,Active,1,,
CT393,Q1296,C1296,PM,Monthly,2024-02-15,960.0,4,2024-03-13 00:00:00,Active,1,,
CT394,Q1297,C1297,BY,Yearly,2024-03-02,3600.0,10,2024-03-30 00:00:00,Active,1,,
CT395,Q1302,C1302,PY,Yearly,2024-02-09,9500.0,5,2024-03-08 00:00:00,Active,1,,
CT396,Q1303,C1303,BY,Yearly,2024-02-16,3600.0,10,2024-03-15 00:00:00,Active,1,,
CT397,Q1304,C1304,PM,Monthly,2024-01-27,870.0,13,2024-02-24 00:00:00,Active,1,,
CT398,Q1307,C1307,PY,Yearly,2024-02-03,9800.0,2,2024-03-02 00:00:00,Active,1,,
CT399,Q1308,C1308,PY,Yearly,2024-02-10,8600.0,14,2024-03-09 00:00:00,Active,1,,
CT400,Q1310,C1310,PY,Yearly,2024-01-12,8600.0,14,2024-02-10 00:00:00,Active,1,,
CT401,Q1313,C1313,BM,Monthly,2024-02-26,360.0,10,2024-03-26 00:00:00,Active,1,,
CT402,Q1314,C1314,BM,Monthly,2024-01-24,364.0,9,2024-02-21 00:00:00,Active,1,,
CT403,Q1315,C1315,PM,Monthly,2024-02-16,960.0,4,2024-03-16 00:00:00,Terminated,1,2024-08-16 00:00:00,
CT404,Q1324,C1324,PM,Monthly,2024-02-07,940.0,6,,Active,1,,
CT405,Q1328,C1328,BM,Monthly,2024-01-09,400.0,0,2024-02-06 00:00:00,Active,1,,
CT406,Q1329,C1329,PM,Monthly,2024-01-09,870.0,13,,Active,1,,
CT407,Q1331,C1331,PM,Monthly,2024-01-30,910.0,9,,Active,1,,
CT408,Q1334,C1334,PY,Yearly,2024-02-27,8900.0,11,2024-03-24 00:00:00,Active,1,,
CT409,Q1337,C1337,BY,Yearly,2024-02-10,3719.9999999999995,7,2024-03-09 00:00:00,Active,1,,
CT410,Q1339,C1339,PM,Monthly,2024-02-06,900.0,10,2024-03-06 00:00:00,Active,1,,
CT411,Q1340,C1340,PM,Monthly,2024-02-15,920.0,8,2024-03-12 00:00:00,Terminated,1,2024-05-15 00:00:00,
CT412,Q1342,C1342,PY,Yearly,2024-02-17,9900.0,1,2024-03-15 00:00:00,Active,1,,
CT413,Q1343,C1343,BY,Yearly,2024-01-05,3760.0,6,2024-02-03 00:00:00,Active,1,,
CT414,Q1344,C1344,BM,Monthly,2024-02-01,388.0,3,,Active,1,,
CT415,Q1345,C1345,BY,Yearly,2024-02-23,3760.0,6,2024-03-21 00:00:00,Active,1,,
CT416,Q1347,C1347,BY,Yearly,2024-02-10,3600.0,10,2024-03-09 00:00:00,Active,1,,
CT417,Q1356,C1356,PY,Yearly,2024-02-13,9300.0,7,2024-03-13 00:00:00,Active,1,,
CT418,Q1363,C1363,BM,Monthly,2024-01-30,368.0,8,2024-02-27 00:00:00,Terminated,1,2024-09-30 00:00:00,
CT419,Q1369,C1369,BM,Monthly,2024-02-21,360.0,10,2024-03-18 00:00:00,Active,1,,
CT420,Q1370,C1370,PM,Monthly,2024-01-23,900.0,10,2024-02-19 00:00:00,Terminated,1,2024-06-23 00:00:00,
CT421,Q1374,C1374,PM,Monthly,2024-01-16,1000.0,0,2024-02-12 00:00:00,Active,1,,
CT422,Q1375,C1375,BY,Yearly,2024-02-04,3600.0,10,,Active,1,,
CT423,Q1376,C1376,BM,Monthly,2024-02-10,376.0,6,2024-03-09 00:00:00,Active,1,,
CT424,Q1378,C1378,BM,Monthly,2024-01-16,368.0,8,2024-02-13 00:00:00,Active,1,,
CT425,Q1382,C1382,PY,Yearly,2024-02-18,9000.0,10,2024-03-15 00:00:00,Active,1,,
CT426,Q1383,C1383,BY,Yearly,2024-01-25,3719.9999999999995,7,2024-02-23 00:00:00,Active,1,,
CT427,Q1384,C1384,PY,Yearly,2024-01-10,9000.0,10,2024-02-07 00:00:00,Active,1,,
CT428,Q1386,C1386,PY,Yearly,2024-02-23,9600.0,4,2024-03-21 00:00:00,Active,1,,
CT429,Q1388,C1388,PY,Yearly,2024-01-10,9500.0,5,2024-02-05 00:00:00,Active,1,,
CT430,Q1389,C1389,BY,Yearly,2024-01-25,3600.0,10,2024-02-22 00:00:00,Active,1,,
CT431,Q1392,C1392,PM,Monthly,2024-02-18,940.0,6,2024-03-16 00:00:00,Active,1,,
CT432,Q1397,C1397,BY,Yearly,2024-02-20,3600.0,10,2024-03-19 00:00:00,Active,1,,
CT433,Q1400,C1400,BM,Monthly,2024-02-20,396.0,1,2024-03-19 00:00:00,Active,1,,
CT434,Q1401,C1401,BY,Yearly,2024-02-21,3600.0,10,2024-03-21 00:00:00,Active,1,,
CT435,Q1402,C1402,BY,Yearly,2024-02-17,4000.0,0,2024-03-15 00:00:00,Active,1,,
CT436,Q1404,C1404,PM,Monthly,2024-01-02,900.0,10,2024-01-31 00:00:00,Active,1,,
CT437,Q1407,C1407,PM,Monthly,2024-02-10,970.0,3,,Terminated,1,2024-10-10 00:00:00,
CT438,Q1409,C1409,BY,Yearly,2024-02-09,3920.0,2,2024-03-06 00:00:00,Active,1,,
CT439,Q1416,C1416,PY,Yearly,2024-02-29,9300.0,7,2024-03-27 00:00:00,Active,1,,
CT440,Q1417,C1417,BM,Monthly,2024-01-12,392.0,2,2024-02-08 00:00:00,Active,1,,
CT441,Q1418,C1418,BY,Yearly,2024-01-23,3680.0,8,2024-02-21 00:00:00,Active,1,,
CT442,Q1423,C1423,BY,Yearly,2024-01-11,3600.0,10,2024-02-09 00:00:00,Active,1,,
CT443,Q1424,C1424,BY,Yearly,2024-02-27,3640.0,9,2024-03-26 00:00:00,Active,1,,
CT444,Q1429,C1429,PM,Monthly,2024-02-07,920.0,8,2024-03-07 00:00:00,Active,1,,
CT445,Q1430,C1430,BY,Yearly,2024-02-26,3600.0,10,2024-03-26 00:00:00,Active,1,,
CT446,Q1431,C1431,BM,Monthly,2024-02-03,360.0,10,2024-03-01 00:00:00,Active,1,,
CT447,Q1432,C1432,BM,Monthly,2024-02-06,364.0,9,2024-03-03 00:00:00,Active,1,,
CT448,Q1435,C1435,PY,Yearly,2024-01-13,9000.0,10,2024-02-11 00:00:00,Active,1,,
CT449,Q1436,C1436,PM,Monthly,2024-02-28,920.0,8,2024-03-28 00:00:00,Terminated,1,2024-08-28 00:00:00,
CT450,Q1437,C1437,PM,Monthly,2024-01-07,1000.0,0,2024-02-02 00:00:00,Active,1,,
CT451,Q1444,C1444,BY,Yearly,2024-01-28,4000.0,0,2024-02-25 00:00:00,Active,1,,
CT452,Q1450,C1450,PY,Yearly,2024-02-01,9500.0,5,2024-02-27 00:00:00,Active,1,,
CT453,Q1451,C1451,PY,Yearly,2024-01-11,8900.0,11,2024-02-06 00:00:00,Active,1,,
CT454,Q1452,C1452,BM,Monthly,2024-01-17,364.0,9,2024-02-14 00:00:00,Active,1,,
CT455,Q1458,C1458,PY,Yearly,2024-01-18,9900.0,1,2024-02-14 00:00:00,Active,1,,
CT456,Q1463,C1463,BM,Monthly,2024-02-12,372.0,7,2024-03-11 00:00:00,Active,1,,
CT457,Q1466,C1466,PM,Monthly,2024-02-24,929.9999999999999,7,2024-03-21 00:00:00,Active,1,,
CT458,Q1477,C1477,BY,Yearly,2024-01-06,3719.9999999999995,7,2024-02-04 00:00:00,Active,1,,
CT459,Q1478,C1478,PY,Yearly,2024-02-27,8600.0,14,2024-03-27 00:00:00,Active,1,,
CT460,Q1480,C1480,PY,Yearly,2024-01-16,9400.0,6,2024-02-14 00:00:00,Active,1,,
CT461,Q1487,C1487,BY,Yearly,2024-02-08,3600.0,10,2024-03-05 00:00:00,Active,1,,
CT462,Q1489,C1489,BM,Monthly,2024-01-26,396.0,1,2024-02-21 00:00:00,Active,1,,
CT463,Q1490,C1490,BM,Monthly,2024-02-28,372.0,7,2024-03-26 00:00:00,Terminated,1,2024-10-28 00:00:00,
CT464,Q1496,C1496,BM,Monthly,2024-01-20,372.0,7,2024-02-15 00:00:00,Terminated,1,2024-07-20 00:00:00,
CT465,Q1497,C1497,PY,Yearly,2024-01-08,8900.0,11,2024-02-05 00:00:00,Active,1,,
CT466,Q1501,C1501,BY,Yearly,2024-02-08,3600.0,10,2024-03-08 00:00:00,Active,1,,
CT467,Q1503,C1503,PM,Monthly,2024-01-28,860.0,14,2024-02-23 00:00:00,Active,1,,
CT468,Q1504,C1504,BY,Yearly,2024-01-17,3600.0,10,2024-02-12 00:00:00,Active,1,,
CT469,Q1505,C1505,BY,Yearly,2024-01-04,3600.0,10,2024-01-31 00:00:00,Active,1,,
CT470,Q1519,C1519,PY,Yearly,2024-02-16,9000.0,10,2024-03-16 00:00:00,Active,1,,
CT471,Q1528,C1528,BM,Monthly,2024-03-01,360.0,10,,Terminated,1,2024-12-01 00:00:00,
CT472,Q1533,C1533,PM,Monthly,2024-01-11,880.0,12,2024-02-09 00:00:00,Active,1,,
CT473,Q1535,C1535,BY,Yearly,2024-01-19,3960.0,1,2024-02-14 00:00:00,Active,1,,
CT474,Q1541,C1541,BY,Yearly,2024-01-19,3800.0,5,,Active,1,,
CT475,Q1542,C1542,BY,Yearly,2024-01-11,3600.0,10,2024-02-09 00:00:00,Active,1,,
CT476,Q1543,C1543,PY,Yearly,2024-01-24,8600.0,14,2024-02-19 00:00:00,Active,1,,
CT477,Q1552,C1552,BM,Monthly,2024-02-02,360.0,10,2024-03-02 00:00:00,Active,1,,
CT478,Q1553,C1553,BY,Yearly,2024-01-18,3760.0,6,2024-02-16 00:00:00,Active,1,,
CT479,Q1565,C1565,BY,Yearly,2024-02-02,3600.0,10,2024-02-29 00:00:00,Active,1,,
CT480,Q1566,C1566,BY,Yearly,2024-01-24,3800.0,5,2024-02-20 00:00:00,Active,1,,
CT481,Q1569,C1569,BY,Yearly,2024-02-05,3600.0,10,2024-03-04 00:00:00,Active,1,,
CT482,Q1572,C1572,PY,Yearly,2024-02-23,9100.0,9,2024-03-20 00:00:00,Active,1,,
CT483,Q1575,C1575,PY,Yearly,2024-01-24,9600.0,4,2024-02-20 00:00:00,Active,1,,
CT484,Q1576,C1576,BY,Yearly,2024-02-28,3960.0,1,2024-03-27 00:00:00,Active,1,,
CT485,Q1579,C1579,PM,Monthly,2024-02-23,890.0,11,2024-03-20 00:00:00,Active,1,,
CT486,Q1587,C1587,BM,Monthly,2024-01-04,372.0,7,2024-01-31 00:00:00,Terminated,1,2024-07-04 00:00:00,
CT487,Q1591,C1591,PY,Yearly,2024-01-03,9200.0,8,2024-01-31 00:00:00,Active,1,,
CT488,Q1595,C1595,PY,Yearly,2024-01-15,8900.0,11,2024-02-12 00:00:00,Active,1,,
CT489,Q1596,C1596,PY,Yearly,2024-02-22,8900.0,11,2024-03-20 00:00:00,Active,1,,
CT490,Q1597,C1597,PY,Yearly,2024-02-15,8800.0,12,2024-03-15 00:00:00,Active,1,,
CT491,Q1601,C1601,PY,Yearly,2024-02-26,9800.0,2,2024-03-26 00:00:00,Active,1,,
CT492,Q1603,C1603,PM,Monthly,2024-02-29,970.0,3,2024-03-27 00:00:00,Active,1,,
CT493,Q1607,C1607,PM,Monthly,2024-02-20,890.0,11,2024-03-20 00:00:00,Active,1,,
CT494,Q1612,C1612,PM,Monthly,2024-02-17,920.0,8,2024-03-14 00:00:00,Active,1,,
CT495,Q1615,C1615,PM,Monthly,2024-01-11,900.0,10,2024-02-08 00:00:00,Terminated,1,2024-10-11 00:00:00,
CT496,Q1616,C1616,BY,Yearly,2024-02-07,3680.0,8,2024-03-04 00:00:00,Active,1,,
CT497,Q1624,C1624,PY,Yearly,2024-01-10,9100.0,9,2024-02-08 00:00:00,Active,1,,
CT498,Q1625,C1625,PM,Monthly,2024-01-30,1000.0,0,2024-02-26 00:00:00,Active,1,,
CT499,Q1627,C1627,BM,Monthly,2024-01-17,364.0,9,2024-02-14 00:00:00,Terminated,1,2024-05-17 00:00:00,
CT500,Q1636,C1636,BY,Yearly,2024-01-20,3719.9999999999995,7,2024-02-18 00:00:00,Active,1,,
CT501,Q1638,C1638,BM,Monthly,2024-02-08,360.0,10,2024-03-07 00:00:00,Terminated,1,2024-11-08 00:00:00,
CT502,Q1642,C1642,BM,Monthly,2024-02-22,392.0,2,2024-03-21 00:00:00,Terminated,1,2024-05-22 00:00:00,
CT503,Q1644,C1644,PM,Monthly,2024-02-16,880.0,12,2024-03-15 00:00:00,Active,1,,
CT504,Q1646,C1646,BY,Yearly,2024-01-13,3960.0,1,2024-02-11 00:00:00,Active,1,,
CT505,Q1655,C1655,PM,Monthly,2024-02-29,960.0,4,2024-03-28 00:00:00,Active,1,,
CT506,Q1656,C1656,BY,Yearly,2024-02-03,3600.0,10,2024-03-02 00:00:00,Active,1,,
CT507,Q1661,C1661,BY,Yearly,2024-02-21,3880.0,3,2024-03-21 00:00:00,Active,1,,
CT508,Q1663,C1663,PY,Yearly,2024-01-23,10000.0,0,2024-02-21 00:00:00,Active,1,,
CT509,Q1669,C1669,BY,Yearly,2024-02-09,3600.0,10,2024-03-06 00:00:00,Active,1,,
CT510,Q1671,C1671,PM,Monthly,2024-01-21,910.0,9,2024-02-16 00:00:00,Active,1,,
