payment_id,invoice_id,customer_id,payment_date,amount_paid,payment_status
PAY481,INV10034,C6613,2024-01-14,7236.55,Partial
PAY482,INV11308,C7438,2024-01-10,8700.0,Paid
PAY483,INV11930,C7820,,0.0,Failed
PAY484,INV12656,C8295,2024-01-10,9100.0,Paid
PAY485,INV12841,C8400,2024-01-07,360.0,Paid
PAY486,INV13210,C8687,2024-01-27,10000.0,Late
PAY487,INV13342,C8795,2024-01-20,202.84,Partial
PAY488,INV13380,C8809,2024-01-08,3960.0,Paid
PAY489,INV13459,C8843,2024-01-12,3600.0,Paid
PAY490,INV14760,C9677,2024-02-03,3920.0,Late
PAY491,INV15125,C9913,2024-01-09,9600.0,Paid
PAY492,INV15312,C10053,2024-01-09,990.0,Paid
PAY493,INV16351,C10682,2024-01-12,3600.0,Paid
PAY494,INV16634,C10853,2024-01-10,950.0,Paid
PAY495,INV17292,C11281,2024-01-24,1000.0,Late
PAY496,INV17315,C11293,2024-01-14,900.0,Paid
PAY497,INV17534,C11404,2024-01-31,890.0,Late
PAY498,INV18094,C11653,2024-01-09,368.0,Paid
PAY499,INV18185,C11747,,0.0,Failed
PAY500,INV18680,C12039,2024-01-17,920.0,Paid
PAY501,INV19336,C12505,2024-01-08,8800.0,Paid
PAY502,INV19373,C12556,2024-01-18,372.0,Late
PAY503,INV19496,C12646,2024-01-08,9300.0,Paid
PAY504,INV19587,C12698,2024-01-22,426.53,Partial
PAY505,INV19827,C12890,2024-01-08,360.0,Paid
PAY506,INV19912,C12962,2024-01-15,3960.0,Paid
PAY507,INV20118,C13107,2024-01-12,10000.0,Paid
PAY508,INV20230,C13169,2024-01-16,900.0,Paid
PAY509,INV20909,C13635,2024-01-10,940.0,Paid
PAY510,INV21091,C13730,2024-01-11,9400.0,Paid
PAY511,INV21645,C14089,2024-01-16,910.0,Paid
PAY512,INV21953,C14303,2024-01-23,223.55,Partial
PAY513,INV22011,C14361,2024-01-09,372.0,Paid
PAY514,INV2282,C1437,2024-01-25,696.48,Partial
PAY515,INV22375,C14548,2024-02-03,890.0,Late
PAY516,INV22553,C14629,2024-02-03,910.0,Late
PAY517,INV2356,C1497,2024-01-15,8900.0,Paid
PAY518,INV24023,C15515,2024-01-16,396.0,Paid
PAY519,INV24338,C15692,2024-01-13,8900.0,Paid
PAY520,INV24655,C15920,2024-01-12,880.0,Paid
PAY521,INV24711,C15957,2024-01-10,880.0,Paid
PAY522,INV24763,C15989,2024-01-16,384.0,Paid
PAY523,INV24793,C16016,2024-01-14,880.0,Paid
PAY524,INV25746,C16619,2024-01-11,3960.0,Paid
PAY525,INV25902,C16733,2024-01-11,870.0,Paid
PAY526,INV2688,C1724,2024-01-13,990.0,Paid
PAY527,INV26954,C17452,2024-01-18,2593.1,Partial
PAY528,INV2726,C1756,2024-01-12,9100.0,Paid
PAY529,INV2825,C1819,2024-01-14,890.0,Paid
PAY530,INV28161,C18247,2024-01-16,360.0,Paid
PAY531,INV28504,C18362,2024-01-17,396.0,Paid
PAY532,INV28632,C18436,2024-01-10,990.0,Paid
PAY533,INV28685,C18466,2024-01-20,3600.0,Late
PAY534,INV28776,C18504,2024-01-13,1557.17,Partial
PAY535,INV28920,C18628,2024-01-09,970.0,Paid
PAY536,INV28986,C18661,2024-01-16,1941.89,Partial
PAY537,INV29177,C18756,2024-01-09,3840.0,Paid
PAY538,INV29332,C18824,2024-01-15,9000.0,Paid
PAY539,INV29424,C18888,2024-01-10,930.0,Paid
PAY540,INV3003,C1899,2024-01-11,9700.0,Paid
PAY541,INV30325,C19408,2024-01-26,3960.0,Late
PAY542,INV30571,C19582,2024-01-12,9300.0,Paid
PAY543,INV30740,C19726,2024-01-11,930.0,Paid
PAY544,INV30944,C19842,2024-01-15,360.0,Paid
PAY545,INV30985,C19856,2024-01-25,229.18,Partial
PAY546,INV30997,C19857,2024-01-14,360.0,Paid
PAY547,INV31641,C20335,2024-01-13,360.0,Paid
PAY548,INV31733,C20406,2024-01-16,1926.33,Partial
PAY549,INV31914,C20523,2024-01-23,2698.95,Partial
PAY550,INV32033,C20573,2024-01-25,368.0,Late
PAY551,INV32054,C20582,2024-01-11,3600.0,Paid
PAY552,INV32451,C20840,2024-01-13,900.0,Paid
PAY553,INV32622,C20917,2024-01-14,400.0,Paid
PAY554,INV33072,C21208,2024-01-09,890.0,Paid
PAY555,INV33345,C21370,,0.0,Failed
PAY556,INV34184,C21937,2024-01-09,3960.0,Paid
PAY557,INV3403,C2196,2024-01-11,940.0,Paid
PAY558,INV34262,C22004,2024-01-13,388.0,Paid
PAY559,INV34412,C22105,2024-01-16,384.0,Paid
PAY560,INV34588,C22215,2024-01-14,3960.0,Paid
PAY561,INV34776,C22304,2024-01-17,3600.0,Paid
PAY562,INV35156,C22554,,0.0,Failed
PAY563,INV35159,C22560,,0.0,Failed
PAY564,INV35498,C22796,2024-01-08,3800.0,Paid
PAY565,INV35533,C22822,2024-01-18,860.0,Late
PAY566,INV35715,C22917,2024-01-13,381.9,Partial
PAY567,INV35828,C22969,2024-01-16,3720.0,Paid
PAY568,INV36036,C23082,2024-01-10,392.0,Paid
PAY569,INV36311,C23256,2024-01-17,360.0,Paid
PAY570,INV36479,C23358,2024-01-16,8700.0,Paid
PAY571,INV36591,C23468,2024-02-05,910.0,Late
PAY572,INV36985,C23698,2024-02-03,392.0,Late
PAY573,INV37457,C24027,2024-01-09,880.0,Paid
PAY574,INV38602,C24677,2024-01-13,3880.0,Paid
PAY575,INV38677,C24718,2024-01-13,8700.0,Paid
PAY576,INV38988,C24922,2024-01-24,2192.53,Partial
PAY577,INV40315,C25792,2024-01-08,9600.0,Paid
PAY578,INV40418,C25855,2024-01-31,9900.0,Late
PAY579,INV40613,C25950,2024-01-11,9900.0,Paid
PAY580,INV40638,C25980,,0.0,Failed
PAY581,INV40719,C26029,2024-01-09,388.0,Paid
PAY582,INV41059,C26302,2024-01-15,3600.0,Paid
PAY583,INV41771,C26783,2024-01-12,3880.0,Paid
PAY584,INV42191,C27149,2024-01-09,3960.0,Paid
PAY585,INV4177,C2716,2024-01-13,3760.0,Paid
PAY586,INV42539,C27394,2024-01-17,920.0,Paid
PAY587,INV42552,C27400,2024-01-29,3640.0,Late
PAY588,INV42847,C27551,2024-01-13,624.45,Partial
PAY589,INV43225,C27822,2024-01-14,3640.0,Paid
PAY590,INV43827,C28205,2024-01-12,9200.0,Paid
PAY591,INV43989,C28317,2024-01-15,970.0,Paid
PAY592,INV44352,C28536,2024-01-10,400.0,Paid
PAY593,INV44476,C28597,2024-01-10,392.0,Paid
PAY594,INV44498,C28614,2024-01-08,3760.0,Paid
PAY595,INV44747,C28794,2024-02-05,9500.0,Late
PAY596,INV44907,C28894,2024-01-11,930.0,Paid
PAY597,INV45403,C29248,2024-01-08,3760.0,Paid
PAY598,INV4628,C2996,2024-01-09,376.0,Paid
PAY599,INV46607,C30031,2024-01-22,388.0,Late
PAY600,INV4666,C3012,2024-01-20,3218.92,Partial
PAY601,INV47574,C30659,2024-01-17,3640.0,Paid
PAY602,INV47729,C30777,2024-01-08,9200.0,Paid
PAY603,INV48011,C30995,2024-01-15,3640.0,Paid
PAY604,INV48349,C31227,2024-02-06,388.0,Late
PAY605,INV48520,C31332,2024-01-10,3760.0,Paid
PAY606,INV48609,C31398,2024-01-09,8900.0,Paid
PAY607,INV48983,C31635,2024-01-08,9500.0,Paid
PAY608,INV49086,C31703,2024-01-11,970.0,Paid
PAY609,INV49163,C31737,2024-01-10,980.0,Paid
PAY610,INV50937,C32779,2024-01-09,3640.0,Paid
PAY611,INV5021,C3298,2024-01-16,5754.35,Partial
PAY612,INV51429,C33095,2024-01-16,396.0,Paid
PAY613,INV51568,C33164,2024-01-09,3920.0,Paid
PAY614,INV51677,C33244,2024-01-27,2609.23,Partial
PAY615,INV51787,C33305,,0.0,Failed
PAY616,INV51878,C33377,2024-01-18,3760.0,Late
PAY617,INV52282,C33661,2024-01-10,3920.0,Paid
PAY618,INV52411,C33735,2024-01-15,2831.25,Partial
PAY619,INV53215,C34291,2024-01-29,10000.0,Late
PAY620,INV53776,C34699,2024-01-15,4000.0,Paid
PAY621,INV53871,C34773,2024-01-13,8700.0,Paid
PAY622,INV53874,C34785,2024-02-06,392.0,Late
PAY623,INV54656,C35277,2024-01-29,9300.0,Late
PAY624,INV55561,C36047,2024-01-09,364.0,Paid
PAY625,INV55859,C36192,2024-01-13,380.0,Paid
PAY626,INV55887,C36210,2024-01-09,880.0,Paid
PAY627,INV56232,C36446,2024-01-13,9700.0,Paid
PAY628,INV56245,C36451,2024-01-15,3600.0,Paid
PAY629,INV56355,C36540,2024-01-09,980.0,Paid
PAY630,INV57200,C37146,2024-01-09,880.0,Paid
PAY631,INV57450,C37293,2024-01-17,150.11,Partial
PAY632,INV57816,C37517,2024-01-27,3760.0,Late
PAY633,INV58034,C37660,2024-01-10,384.0,Paid
PAY634,INV58351,C37847,2024-01-22,327.74,Partial
PAY635,INV538,C383,2024-01-14,9400.0,Paid
PAY636,INV59312,C38457,2024-01-13,920.0,Paid
PAY637,INV59482,C38574,2024-01-16,9800.0,Paid
PAY638,INV59637,C38654,2024-01-18,204.68,Partial
PAY639,INV60019,C38940,2024-01-09,360.0,Paid
PAY640,INV60880,C39559,2024-01-16,860.0,Paid
PAY641,INV61468,C39936,2024-01-15,9500.0,Paid
PAY642,INV6166,C4072,2024-01-29,384.0,Late
PAY643,INV6272,C4131,2024-01-14,3880.0,Paid
PAY644,INV6372,C4225,2024-01-14,9700.0,Paid
PAY645,INV6518,C4299,2024-01-15,3600.0,Paid
PAY646,INV6822,C4509,2024-02-06,9200.0,Late
PAY647,INV7300,C4762,2024-01-13,3960.0,Paid
PAY648,INV7489,C4935,2024-01-10,9800.0,Paid
PAY649,INV722,C529,2024-01-08,870.0,Paid
PAY650,INV8085,C5316,2024-01-28,1000.0,Late
PAY651,INV8152,C5355,2024-01-12,360.0,Paid
PAY652,INV9407,C6155,2024-01-09,920.0,Paid
PAY653,INV9656,C6332,2024-01-11,9000.0,Paid
PAY654,INV9686,C6360,2024-01-10,3600.0,Paid
PAY655,INV9820,C6458,2024-01-17,2616.99,Partial
PAY656,INV9836,C6483,2024-01-17,910.0,Paid
PAY657,INV11113,C7336,2024-01-14,9500.0,Paid
PAY658,INV11854,C7771,2024-01-16,8700.0,Paid
PAY659,INV12079,C7939,2024-01-16,392.0,Paid
PAY660,INV1143,C813,2024-01-31,384.0,Late
PAY661,INV12557,C8238,2024-01-13,910.0,Paid
PAY662,INV12885,C8433,,0.0,Failed
PAY663,INV12941,C8477,2024-01-13,930.0,Paid
PAY664,INV13289,C8761,2024-01-14,392.0,Paid
PAY665,INV1253,C883,2024-01-14,3960.0,Paid
PAY666,INV13479,C8859,2024-01-09,3600.0,Paid
PAY667,INV13580,C8938,2024-01-14,1000.0,Paid
PAY668,INV1293,C902,,0.0,Failed
PAY669,INV13751,C9076,2024-01-09,384.0,Paid
PAY670,INV13895,C9191,2024-01-20,701.73,Partial
PAY671,INV14238,C9387,2024-01-17,960.0,Paid
PAY672,INV14829,C9719,2024-01-10,3600.0,Paid
PAY673,INV14842,C9729,2024-01-13,870.0,Paid
PAY674,INV1403,C973,,0.0,Failed
PAY675,INV15028,C9813,2024-01-11,9100.0,Paid
PAY676,INV15126,C9914,2024-01-17,920.0,Paid
PAY677,INV15900,C10422,,0.0,Failed
PAY678,INV16329,C10669,2024-01-18,3640.0,Paid
PAY679,INV16579,C10821,2024-01-25,710.13,Partial
PAY680,INV16734,C10928,2024-01-12,3720.0,Paid
PAY681,INV17697,C11501,2024-01-16,3680.0,Paid
PAY682,INV18876,C12192,2024-01-10,3680.0,Paid
PAY683,INV18877,C12194,2024-01-11,360.0,Paid
PAY684,INV18913,C12205,2024-01-15,9100.0,Paid
PAY685,INV18988,C12248,2024-01-17,3640.0,Paid
PAY686,INV19354,C12542,2024-01-23,930.0,Late
PAY687,INV19483,C12642,2024-01-10,3800.0,Paid
PAY688,INV1940,C1272,2024-01-14,890.0,Paid
PAY689,INV19679,C12756,2024-01-10,360.0,Paid
PAY690,INV19737,C12791,,0.0,Failed
PAY691,INV19847,C12900,2024-01-09,8800.0,Paid
PAY692,INV19988,C13031,2024-01-09,8800.0,Paid
PAY693,INV20203,C13156,2024-01-21,360.0,Late
PAY694,INV20352,C13246,2024-01-10,3720.0,Paid
PAY695,INV20483,C13355,2024-01-15,9400.0,Paid
PAY696,INV2097,C1343,2024-01-18,3760.0,Paid
PAY697,INV180,C135,2024-01-20,3960.0,Late
PAY698,INV20799,C13553,2024-01-26,1000.0,Late
PAY699,INV20935,C13644,2024-01-23,1000.0,Late
PAY700,INV21120,C13767,2024-01-15,2445.52,Partial
PAY701,INV21178,C13790,2024-01-21,285.35,Partial
PAY702,INV21437,C13936,2024-01-15,376.0,Paid
PAY703,INV21860,C14227,2024-01-15,3680.0,Paid
PAY704,INV22101,C14402,2024-01-17,3800.0,Paid
PAY705,INV22116,C14414,2024-01-15,3680.0,Paid
PAY706,INV22359,C14538,2024-01-16,9900.0,Paid
PAY707,INV22412,C14558,2024-01-16,360.0,Paid
PAY708,INV2332,C1477,2024-01-14,3720.0,Paid
PAY709,INV22897,C14812,2024-01-19,3800.0,Late
PAY710,INV23138,C14913,2024-01-11,9200.0,Paid
PAY711,INV23387,C15067,2024-01-09,3800.0,Paid
PAY712,INV23795,C15340,2024-01-15,400.0,Paid
PAY713,INV23839,C15382,2024-01-09,8900.0,Paid
PAY714,INV24292,C15666,2024-01-15,531.7,Partial
PAY715,INV24316,C15687,2024-01-11,960.0,Paid
PAY716,INV25230,C16280,2024-01-16,10000.0,Paid
PAY717,INV25231,C16284,2024-01-11,368.0,Paid
PAY718,INV25426,C16414,2024-01-15,360.0,Paid
PAY719,INV25985,C16802,,0.0,Failed
PAY720,INV26276,C17014,2024-01-09,372.0,Paid
PAY721,INV26366,C17047,,0.0,Failed
PAY722,INV26436,C17076,2024-01-12,360.0,Paid
PAY723,INV26683,C17249,2024-01-23,4880.43,Partial
PAY724,INV26757,C17326,2024-01-09,360.0,Paid
PAY725,INV26780,C17338,2024-01-16,880.0,Paid
PAY726,INV2701,C1744,2024-01-19,3880.0,Late
PAY727,INV27050,C17525,2024-01-23,9600.0,Late
PAY728,INV27096,C17572,2024-01-09,3600.0,Paid
PAY729,INV2740,C1764,2024-01-12,3840.0,Paid
PAY730,INV27390,C17759,2024-01-17,376.0,Paid
PAY731,INV27768,C18013,2024-01-13,360.0,Paid
PAY732,INV28403,C18325,2024-01-27,3920.0,Late
PAY733,INV28631,C18435,2024-01-18,3600.0,Paid
PAY734,INV28880,C18588,2024-01-20,9200.0,Late
PAY735,INV29346,C18837,2024-01-09,870.0,Paid
PAY736,INV29582,C18955,2024-01-14,3600.0,Paid
PAY737,INV29631,C18992,2024-01-14,380.0,Paid
PAY738,INV29712,C19036,2024-01-19,960.0,Late
PAY739,INV30129,C19291,2024-01-15,360.0,Paid
PAY740,INV30155,C19301,2024-01-11,3960.0,Paid
PAY741,INV30173,C19332,2024-01-10,970.0,Paid
PAY742,INV3068,C1950,2024-01-17,1669.49,Partial
PAY743,INV30611,C19631,2024-01-13,3600.0,Paid
PAY744,INV31131,C19935,2024-01-18,3800.0,Paid
PAY745,INV31356,C20144,2024-01-21,870.0,Late
PAY746,INV3145,C2020,2024-01-13,9600.0,Paid
PAY747,INV31491,C20227,2024-01-23,3760.0,Late
PAY748,INV31861,C20488,2024-01-18,3600.0,Paid
PAY749,INV32190,C20662,2024-01-23,4811.67,Partial
PAY750,INV32374,C20773,2024-01-21,472.25,Partial
PAY751,INV32490,C20850,2024-01-09,860.0,Paid
PAY752,INV32803,C21010,2024-01-17,392.0,Paid
PAY753,INV3304,C2140,2024-01-16,910.0,Paid
PAY754,INV33891,C21748,2024-01-10,920.0,Paid
PAY755,INV34306,C22026,2024-01-27,290.47,Partial
PAY756,INV34389,C22089,2024-01-18,970.0,Paid
PAY757,INV34571,C22203,2024-01-13,8800.0,Paid
PAY758,INV35344,C22682,2024-01-23,417.13,Partial
PAY759,INV35424,C22752,2024-02-06,940.0,Late
PAY760,INV35500,C22804,2024-01-13,9200.0,Paid
PAY761,INV35653,C22886,2024-01-15,3600.0,Paid
PAY762,INV35802,C22943,2024-01-12,3680.0,Paid
PAY763,INV36095,C23103,2024-01-23,3600.0,Late
PAY764,INV36108,C23111,2024-01-18,3760.0,Paid
PAY765,INV36414,C23307,2024-01-16,560.98,Partial
PAY766,INV36417,C23312,2024-01-16,360.0,Paid
PAY767,INV36860,C23586,2024-01-18,3760.0,Paid
PAY768,INV37527,C24070,2024-01-19,448.15,Partial
PAY769,INV37635,C24137,2024-01-13,910.0,Paid
PAY770,INV37667,C24150,2024-01-12,3960.0,Paid
PAY771,INV37774,C24194,2024-01-22,2763.16,Partial
PAY772,INV37990,C24339,2024-01-09,980.0,Paid
PAY773,INV38426,C24562,2024-01-12,980.0,Paid
PAY774,INV38886,C24891,2024-01-27,930.0,Late
PAY775,INV38990,C24926,2024-01-17,3600.0,Paid
PAY776,INV39380,C25122,2024-01-10,930.0,Paid
PAY777,INV39555,C25234,2024-01-09,360.0,Paid
PAY778,INV39834,C25472,2024-01-09,3600.0,Paid
PAY779,INV40825,C26135,2024-01-11,3600.0,Paid
PAY780,INV41060,C26314,2024-01-22,300.06,Partial
PAY781,INV41524,C26614,2024-01-28,930.0,Late
PAY782,INV41613,C26660,2024-01-13,9400.0,Paid
PAY783,INV41834,C26846,2024-01-13,3600.0,Paid
PAY784,INV41962,C26908,2024-01-17,360.0,Paid
PAY785,INV42019,C26982,2024-01-24,577.87,Partial
PAY786,INV42056,C27013,2024-02-03,880.0,Late
PAY787,INV42065,C27031,2024-01-12,3760.0,Paid
PAY788,INV42859,C27559,2024-02-04,880.0,Late
PAY789,INV43482,C27974,,0.0,Failed
PAY790,INV43583,C28027,2024-01-21,970.0,Late
PAY791,INV43656,C28079,2024-01-11,376.0,Paid
PAY792,INV43664,C28080,2024-01-09,360.0,Paid
PAY793,INV44192,C28451,2024-01-12,400.0,Paid
PAY794,INV44434,C28580,2024-01-12,3760.0,Paid
PAY795,INV44783,C28807,2024-02-03,880.0,Late
PAY796,INV45143,C29048,2024-01-16,360.0,Paid
PAY797,INV45175,C29075,2024-01-14,364.0,Paid
PAY798,INV45519,C29302,2024-01-15,9600.0,Paid
PAY799,INV45616,C29401,2024-01-19,544.54,Partial
PAY800,INV45678,C29458,2024-01-24,1962.54,Partial
PAY801,INV46147,C29742,2024-01-16,384.0,Paid
PAY802,INV46553,C29994,2024-01-30,860.0,Late
PAY803,INV46578,C29998,2024-01-12,970.0,Paid
PAY804,INV46596,C30019,2024-01-18,388.0,Paid
PAY805,INV47109,C30352,2024-01-14,860.0,Paid
PAY806,INV47165,C30388,2024-01-17,3760.0,Paid
PAY807,INV47487,C30587,2024-01-15,3760.0,Paid
PAY808,INV47555,C30647,2024-01-16,3600.0,Paid
PAY809,INV48012,C31000,2024-01-16,3680.0,Paid
PAY810,INV48676,C31432,2024-01-15,9500.0,Paid
PAY811,INV48732,C31470,2024-01-18,910.0,Paid
PAY812,INV49201,C31750,2024-01-15,8600.0,Paid
PAY813,INV49215,C31759,2024-01-10,396.0,Paid
PAY814,INV49505,C31892,2024-01-15,910.0,Paid
PAY815,INV49871,C32092,2024-01-16,3600.0,Paid
PAY816,INV50325,C32440,2024-01-26,193.58,Partial
PAY817,INV50790,C32693,2024-01-13,970.0,Paid
PAY818,INV51392,C33085,2024-01-17,360.0,Paid
PAY819,INV51401,C33087,2024-01-10,860.0,Paid
PAY820,INV51604,C33200,2024-01-10,400.0,Paid
PAY821,INV51648,C33215,2024-01-18,396.0,Paid
PAY822,INV51937,C33407,2024-01-21,360.0,Late
PAY823,INV5094,C3344,2024-01-09,960.0,Paid
PAY824,INV5118,C3355,2024-01-29,396.0,Late
PAY825,INV52626,C33887,2024-01-23,9100.0,Late
PAY826,INV52889,C34099,2024-01-15,8800.0,Paid
PAY827,INV53098,C34214,2024-01-12,9600.0,Paid
PAY828,INV5242,C3458,2024-01-10,360.0,Paid
PAY829,INV54109,C34960,,0.0,Failed
PAY830,INV54184,C34999,2024-01-11,960.0,Paid
PAY831,INV54532,C35210,2024-01-18,372.0,Paid
PAY832,INV54538,C35216,2024-01-12,4000.0,Paid
PAY833,INV54696,C35307,2024-01-10,910.0,Paid
PAY834,INV54803,C35412,2024-01-09,4000.0,Paid
PAY835,INV55115,C35658,2024-02-03,8900.0,Late
PAY836,INV55462,C35978,2024-01-09,360.0,Paid
PAY837,INV5518,C3623,2024-01-18,9000.0,Paid
PAY838,INV56231,C36444,2024-01-11,8800.0,Paid
PAY839,INV56270,C36462,2024-01-16,9200.0,Paid
PAY840,INV56537,C36640,2024-01-09,388.0,Paid
PAY841,INV509,C367,2024-01-15,658.64,Partial
PAY842,INV56688,C36734,2024-01-20,1171.02,Partial
PAY843,INV56833,C36889,2024-01-10,372.0,Paid
PAY844,INV57329,C37232,2024-01-22,142.62,Partial
PAY845,INV57509,C37335,2024-01-13,360.0,Paid
PAY846,INV58015,C37649,2024-01-13,930.0,Paid
PAY847,INV5788,C3831,2024-01-09,9100.0,Paid
PAY848,INV59147,C38378,2024-01-28,360.0,Late
PAY849,INV5851,C3873,2024-01-10,3840.0,Paid
PAY850,INV59736,C38731,2024-01-24,9500.0,Late
PAY851,INV60200,C39100,2024-01-16,1425.73,Partial
PAY852,INV60537,C39360,2024-01-11,930.0,Paid
PAY853,INV60550,C39367,2024-01-17,384.0,Paid
PAY854,INV60693,C39462,2024-01-12,3600.0,Paid
PAY855,INV60922,C39581,2024-01-17,8600.0,Paid
PAY856,INV61094,C39657,2024-01-14,860.0,Paid
PAY857,INV61270,C39743,2024-01-29,3760.0,Late
PAY858,INV61491,C39955,2024-01-10,384.0,Paid
PAY859,INV6407,C4269,2024-01-17,388.0,Paid
PAY860,INV6560,C4314,2024-01-17,990.0,Paid
PAY861,INV6916,C4553,2024-01-17,3600.0,Paid
PAY862,INV7279,C4755,2024-01-17,880.0,Paid
PAY863,INV7484,C4929,2024-01-14,940.0,Paid
PAY864,INV7846,C5177,2024-01-16,371.2,Partial
PAY865,INV8282,C5400,2024-01-28,221.63,Partial
PAY866,INV8346,C5452,2024-01-13,9100.0,Paid
PAY867,INV8790,C5765,2024-01-09,10000.0,Paid
PAY868,INV9351,C6107,2024-01-14,9900.0,Paid
PAY869,INV9365,C6117,2024-01-17,360.0,Paid
PAY870,INV9658,C6335,2024-01-29,3680.0,Late
PAY871,INV10161,C6700,2024-01-16,372.0,Paid
PAY872,INV1019,C728,2024-01-10,3760.0,Paid
PAY873,INV11755,C7688,2024-01-27,950.0,Late
PAY874,INV12329,C8146,2024-01-23,890.0,Late
PAY875,INV12362,C8157,2024-01-13,376.0,Paid
PAY876,INV12583,C8246,2024-01-18,368.0,Paid
PAY877,INV12900,C8460,2024-01-16,8700.0,Paid
PAY878,INV12970,C8494,2024-01-16,384.0,Paid
PAY879,INV13461,C8853,2024-01-13,364.0,Paid
PAY880,INV13515,C8869,2024-01-18,3600.0,Paid
PAY881,INV13744,C9063,2024-01-17,9900.0,Paid
PAY882,INV14155,C9335,2024-01-14,8600.0,Paid
PAY883,INV14206,C9375,2024-01-14,980.0,Paid
PAY884,INV14579,C9550,,0.0,Failed
PAY885,INV14621,C9581,2024-01-25,392.94,Partial
PAY886,INV15773,C10337,2024-01-13,8800.0,Paid
PAY887,INV15823,C10366,2024-01-15,870.0,Paid
PAY888,INV15830,C10367,2024-01-19,1000.0,Paid
PAY889,INV15924,C10435,2024-01-12,3600.0,Paid
PAY890,INV16134,C10539,2024-02-01,910.0,Late
PAY891,INV16465,C10760,2024-01-14,364.0,Paid
PAY892,INV17419,C11334,2024-01-12,890.0,Paid
PAY893,INV1686,C1138,2024-01-14,960.0,Paid
PAY894,INV17990,C11614,2024-01-15,950.0,Paid
PAY895,INV18297,C11798,2024-01-15,900.0,Paid
PAY896,INV1780,C1189,2024-01-14,3640.0,Paid
PAY897,INV18424,C11890,2024-01-24,9400.0,Late
PAY898,INV18525,C11954,2024-01-19,3680.0,Paid
PAY899,INV18732,C12087,2024-01-14,8700.0,Paid
PAY900,INV19315,C12486,2024-01-23,1837.2,Partial
PAY901,INV19431,C12593,2024-01-18,9300.0,Paid
PAY902,INV19577,C12685,2024-01-12,3600.0,Paid
PAY903,INV19771,C12846,2024-01-30,950.0,Late
PAY904,INV19992,C13045,2024-01-17,900.0,Paid
PAY905,INV2043,C1328,2024-01-19,400.0,Paid
PAY906,INV2055,C1329,2024-01-12,870.0,Paid
PAY907,INV21190,C13792,2024-01-13,4000.0,Paid
PAY908,INV2175,C1384,2024-01-10,9000.0,Paid
PAY909,INV2177,C1388,2024-01-18,9500.0,Paid
PAY910,INV21486,C13966,2024-01-29,392.0,Late
PAY911,INV21498,C13970,2024-01-13,384.0,Paid
PAY912,INV21528,C14004,2024-01-20,3760.0,Late
PAY913,INV21918,C14271,2024-01-10,880.0,Paid
PAY914,INV22695,C14690,2024-01-11,3840.0,Paid
PAY915,INV22721,C14705,2024-02-07,9400.0,Late
PAY916,INV23388,C15068,2024-01-14,360.0,Paid
PAY917,INV23410,C15102,2024-01-28,950.0,Late
PAY918,INV24482,C15818,2024-01-13,9200.0,Paid
PAY919,INV24796,C16028,2024-01-13,8600.0,Paid
PAY920,INV25614,C16535,2024-01-10,9600.0,Paid
PAY921,INV25630,C16557,2024-02-07,368.0,Late
PAY922,INV25720,C16602,2024-02-08,870.0,Late
PAY923,INV25868,C16700,2024-01-27,208.25,Partial
PAY924,INV25961,C16766,2024-01-19,3680.0,Paid
PAY925,INV26065,C16875,2024-01-10,8700.0,Paid
PAY926,INV26288,C17019,,0.0,Failed
PAY927,INV26448,C17077,2024-01-10,8800.0,Paid
PAY928,INV26981,C17483,2024-01-16,3800.0,Paid
PAY929,INV27374,C17749,2024-01-13,3920.0,Paid
PAY930,INV27644,C17947,2024-01-12,910.0,Paid
PAY931,INV27815,C18023,2024-01-10,900.0,Paid
PAY932,INV28686,C18467,2024-01-16,9200.0,Paid
PAY933,INV233,C186,2024-01-15,364.0,Paid
PAY934,INV28966,C18646,2024-01-15,392.0,Paid
PAY935,INV29043,C18682,2024-01-24,4046.59,Partial
PAY936,INV29086,C18711,,0.0,Failed
PAY937,INV2958,C1878,2024-01-19,1000.0,Paid
PAY938,INV29513,C18910,2024-01-11,396.0,Paid
PAY939,INV29664,C19010,2024-01-20,518.27,Partial
PAY940,INV29706,C19034,2024-01-20,396.0,Late
PAY941,INV30054,C19250,2024-01-18,9000.0,Paid
PAY942,INV30069,C19262,2024-01-23,9300.0,Late
PAY943,INV30649,C19659,2024-01-12,9600.0,Paid
PAY944,INV30782,C19736,2024-01-13,3800.0,Paid
PAY945,INV31024,C19869,2024-01-18,3600.0,Paid
PAY946,INV31041,C19882,2024-01-17,9900.0,Paid
PAY947,INV31240,C20017,2024-01-19,9000.0,Paid
PAY948,INV31262,C20042,2024-01-15,4000.0,Paid
PAY949,INV31386,C20156,2024-02-03,3600.0,Late
PAY950,INV31628,C20321,2024-01-11,9000.0,Paid
PAY951,INV31680,C20357,2024-01-16,8700.0,Paid
PAY952,INV32151,C20642,2024-01-10,364.0,Paid
PAY953,INV32355,C20758,2024-01-16,3840.0,Paid
PAY954,INV32640,C20936,2024-01-23,9100.0,Late
PAY955,INV32744,C20978,2024-01-15,261.76,Partial
PAY956,INV32800,C21003,2024-01-16,3960.0,Paid
PAY957,INV32996,C21175,,0.0,Failed
PAY958,INV33006,C21184,,0.0,Failed
PAY959,INV33193,C21290,,0.0,Failed
PAY960,INV33486,C21479,2024-01-18,360.0,Paid
PAY961,INV3361,C2158,2024-01-10,3640.0,Paid
