collection_id,invoice_id,customer_id,collection_date,amount_collected,collection_status
COL464,INV39760,C25414,2024-02-15,1135.53,Recovered
COL465,INV46276,C29821,2024-02-11,2661.52,Recovered
COL466,INV47865,C30877,2024-02-01,0.0,Unrecovered
COL467,INV49230,C31771,2024-02-12,125.65,Recovered
COL468,INV50483,C32511,2024-02-12,174.34,Recovered
COL469,INV54071,C34939,2024-02-03,3501.99,Recovered
COL470,INV54885,C35465,2024-02-16,0.0,Unrecovered
COL471,INV57076,C37040,2024-02-07,0.0,Unrecovered
COL472,INV57643,C37415,2024-02-04,0.0,Unrecovered
COL473,INV58325,C37841,2024-02-23,0.0,Unrecovered
COL474,INV5906,C3925,2024-01-26,739.87,Recovered
COL475,INV61365,C39817,2024-02-18,1288.41,Recovered
COL476,INV6952,C4586,2024-02-19,165.73,Recovered
COL477,INV7612,C5045,2024-02-01,0.0,Unrecovered
COL478,INV8633,C5633,2024-02-02,455.81,Recovered
COL479,INV10583,C6990,2024-02-04,1921.65,Recovered
COL480,INV15014,C9811,2024-02-08,61.73,Recovered
COL481,INV16495,C10771,2024-02-10,3185.28,Recovered
COL482,INV19263,C12445,2024-02-18,0.0,Unrecovered
COL483,INV19638,C12727,2024-02-22,115.17,Recovered
COL484,INV21579,C14048,2024-02-25,0.0,Unrecovered
COL485,INV24087,C15540,2024-02-07,0.0,Unrecovered
COL486,INV24252,C15621,2024-02-23,0.0,Unrecovered
COL487,INV24903,C16101,2024-02-12,209.58,Recovered
COL488,INV29446,C18894,2024-02-18,3362.88,Recovered
COL489,INV30383,C19443,2024-02-10,0.0,Unrecovered
COL490,INV35845,C22979,2024-02-16,69.09,Recovered
COL491,INV4056,C2610,2024-01-30,6436.78,Recovered
COL492,INV41523,C26613,2024-01-30,0.0,Unrecovered
COL493,INV4121,C2677,2024-01-28,323.14,Recovered
COL494,INV42503,C27366,2024-02-17,0.0,Unrecovered
COL495,INV45949,C29629,2024-02-10,5706.33,Recovered
COL496,INV46780,C30152,2024-02-02,3451.31,Recovered
COL497,INV51196,C32941,2024-02-18,2230.65,Recovered
COL498,INV51224,C32977,2024-02-28,4031.91,Recovered
COL499,INV52669,C33944,2024-02-03,640.49,Recovered
COL500,INV52983,C34149,2024-02-14,42.67,Recovered
COL501,INV55154,C35692,2024-02-15,1193.22,Recovered
COL502,INV56664,C36721,2024-02-14,0.0,Unrecovered
COL503,INV58202,C37756,2024-02-07,842.16,Recovered
COL504,INV6131,C4060,2024-02-14,858.21,Recovered
COL505,INV6678,C4401,2024-02-25,195.2,Recovered
COL506,INV8155,C5359,2024-02-24,0.0,Unrecovered
COL507,INV816,C586,2024-01-30,3313.94,Recovered
COL508,INV10061,C6628,2024-02-08,763.36,Recovered
COL509,INV10454,C6921,2024-02-06,0.0,Unrecovered
COL510,INV11628,C7642,2024-01-29,0.0,Unrecovered
COL511,INV12582,C8244,2024-02-02,0.0,Unrecovered
COL512,INV12657,C8296,2024-02-07,0.0,Unrecovered
COL513,INV15869,C10381,2024-02-06,0.0,Unrecovered
COL514,INV16014,C10487,2024-02-23,4083.86,Recovered
COL515,INV19398,C12568,2024-02-03,0.0,Unrecovered
COL516,INV19811,C12863,2024-01-29,3814.49,Recovered
COL517,INV23926,C15444,2024-02-12,173.43,Recovered
COL518,INV24124,C15552,2024-02-13,0.0,Unrecovered
COL519,INV24393,C15754,2024-02-04,8181.89,Recovered
COL520,INV2498,C1636,2024-02-22,1003.05,Recovered
COL521,INV25435,C16415,2024-02-15,741.04,Recovered
COL522,INV27946,C18103,2024-02-06,0.0,Unrecovered
COL523,INV30358,C19437,2024-01-29,6763.82,Recovered
COL524,INV30639,C19656,2024-02-07,0.0,Unrecovered
COL525,INV30871,C19806,2024-02-19,2917.92,Recovered
COL526,INV31298,C20083,2024-02-11,0.0,Unrecovered
COL527,INV31367,C20146,2024-02-24,316.14,Recovered
COL528,INV31985,C20553,2024-02-21,0.0,Unrecovered
COL529,INV33518,C21507,2024-02-01,0.0,Unrecovered
COL530,INV35558,C22841,2024-02-07,0.0,Unrecovered
COL531,INV39811,C25458,2024-02-19,330.18,Recovered
COL532,INV41157,C26364,2024-02-09,96.86,Recovered
COL533,INV42206,C27163,2024-02-05,0.0,Unrecovered
COL534,INV42395,C27278,2024-02-15,129.97,Recovered
COL535,INV43548,C28012,2024-02-23,1289.92,Recovered
COL536,INV45856,C29551,2024-02-26,318.07,Recovered
COL537,INV48404,C31271,2024-02-27,0.0,Unrecovered
COL538,INV48519,C31325,2024-02-16,0.0,Unrecovered
COL539,INV49390,C31842,2024-02-05,229.15,Recovered
COL540,INV50542,C32547,2024-02-11,0.0,Unrecovered
COL541,INV52053,C33486,2024-02-10,6070.69,Recovered
COL542,INV52928,C34118,2024-02-20,2261.2,Recovered
COL543,INV55949,C36247,2024-02-06,688.81,Recovered
COL544,INV57095,C37064,2024-02-15,211.6,Recovered
COL545,INV60331,C39202,2024-02-13,940.44,Recovered
COL546,INV61280,C39776,2024-02-09,302.2,Recovered
COL547,INV6901,C4545,2024-02-21,90.3,Recovered
COL548,INV7666,C5063,2024-02-21,0.0,Unrecovered
COL549,INV9077,C5931,2024-02-13,1802.86,Recovered
COL550,INV14152,C9322,2024-02-08,0.0,Unrecovered
COL551,INV21313,C13870,2024-02-12,0.0,Unrecovered
COL552,INV22004,C14357,2024-02-01,7776.2,Recovered
COL553,INV26138,C16930,2024-02-02,332.18,Recovered
COL554,INV31427,C20185,2024-02-14,1852.58,Recovered
COL555,INV32251,C20703,2024-02-14,634.5,Recovered
COL556,INV36209,C23191,2024-02-15,0.0,Unrecovered
COL557,INV38258,C24485,2024-01-30,0.0,Unrecovered
COL558,INV44093,C28398,2024-02-17,0.0,Unrecovered
COL559,INV44680,C28738,2024-02-09,0.0,Unrecovered
COL560,INV46795,C30157,2024-02-24,0.0,Unrecovered
COL561,INV50172,C32317,2024-02-09,1039.84,Recovered
COL562,INV50724,C32655,2024-02-06,1360.92,Recovered
COL563,INV51674,C33220,2024-02-10,8431.29,Recovered
COL564,INV52387,C33709,2024-02-20,0.0,Unrecovered
COL565,INV54728,C35331,2024-02-04,0.0,Unrecovered
COL566,INV5569,C3667,2024-02-03,2971.32,Recovered
COL567,INV57462,C37306,2024-02-03,0.0,Unrecovered
COL568,INV59354,C38490,2024-02-06,0.0,Unrecovered
COL569,INV60036,C38955,2024-02-15,0.0,Unrecovered
COL570,INV5905,C3922,2024-01-29,3833.48,Recovered
COL571,INV61441,C39916,2024-02-01,228.76,Recovered
COL572,INV8754,C5725,2024-02-05,268.08,Recovered
COL573,INV8941,C5834,2024-02-11,197.8,Recovered
COL574,INV8996,C5867,2024-02-18,1607.73,Recovered
COL575,INV11847,C7744,2024-02-16,2010.04,Recovered
COL576,INV14710,C9654,2024-03-01,393.51,Recovered
COL577,INV17722,C11520,2024-02-09,126.36,Recovered
COL578,INV18745,C12089,2024-02-28,253.84,Recovered
COL579,INV19645,C12729,2024-02-12,114.58,Recovered
COL580,INV26399,C17057,2024-02-12,3401.47,Recovered
COL581,INV26802,C17361,2024-02-09,8052.94,Recovered
COL582,INV28626,C18417,2024-02-05,2171.96,Recovered
COL583,INV28748,C18496,2024-02-04,0.0,Unrecovered
COL584,INV31745,C20430,2024-02-23,198.82,Recovered
COL585,INV33167,C21279,2024-02-21,0.0,Unrecovered
COL586,INV35654,C22887,2024-01-30,2901.35,Recovered
COL587,INV36218,C23207,2024-02-15,0.0,Unrecovered
COL588,INV36564,C23436,2024-02-28,0.0,Unrecovered
COL589,INV36590,C23464,2024-02-24,0.0,Unrecovered
COL590,INV37307,C23940,2024-02-13,0.0,Unrecovered
COL591,INV40068,C25623,2024-02-21,361.68,Recovered
COL592,INV42063,C27015,2024-02-10,0.0,Unrecovered
COL593,INV44566,C28666,2024-02-21,0.0,Unrecovered
COL594,INV4723,C3095,2024-02-02,318.93,Recovered
COL595,INV48552,C31356,2024-02-14,0.0,Unrecovered
COL596,INV453,C319,2024-02-07,1895.97,Recovered
COL597,INV51924,C33402,2024-02-17,57.7,Recovered
COL598,INV52903,C34115,2024-02-05,0.0,Unrecovered
COL599,INV56272,C36470,2024-02-21,0.0,Unrecovered
COL600,INV57656,C37434,2024-02-25,1230.62,Recovered
COL601,INV58064,C37670,2024-02-02,0.0,Unrecovered
COL602,INV59812,C38780,2024-01-30,0.0,Unrecovered
COL603,INV61045,C39616,2024-02-03,2375.86,Recovered
COL604,INV1065,C762,2024-02-18,167.29,Recovered
COL605,INV15050,C9861,2024-02-23,0.0,Unrecovered
COL606,INV16784,C10972,2024-02-08,267.48,Recovered
COL607,INV17760,C11536,2024-02-10,183.15,Recovered
COL608,INV27172,C17611,2024-02-24,4115.2,Recovered
COL609,INV28160,C18240,2024-02-07,0.0,Unrecovered
COL610,INV33098,C21224,2024-02-27,656.46,Recovered
COL611,INV35095,C22520,2024-02-21,0.0,Unrecovered
COL612,INV3585,C2307,2024-02-09,566.62,Recovered
COL613,INV36863,C23591,2024-02-18,0.0,Unrecovered
COL614,INV38213,C24470,2024-02-16,2099.05,Recovered
COL615,INV38991,C24927,2024-02-18,0.0,Unrecovered
COL616,INV40337,C25810,2024-02-28,700.3,Recovered
COL617,INV40766,C26080,2024-02-20,4323.62,Recovered
COL618,INV45046,C28990,2024-02-22,147.6,Recovered
COL619,INV46197,C29787,2024-02-21,83.15,Recovered
COL620,INV49987,C32168,2024-02-22,80.41,Recovered
COL621,INV51566,C33159,2024-02-26,638.71,Recovered
COL622,INV5156,C3364,2024-03-02,319.14,Recovered
COL623,INV54309,C35088,2024-02-19,0.0,Unrecovered
COL624,INV55306,C35848,2024-02-20,0.0,Unrecovered
COL625,INV58783,C38131,2024-03-02,0.0,Unrecovered
COL626,INV6662,C4377,2024-02-07,0.0,Unrecovered
COL627,INV6677,C4400,2024-02-17,0.0,Unrecovered
COL628,INV7704,C5081,2024-02-26,0.0,Unrecovered
COL629,INV12897,C8435,2024-02-28,0.0,Unrecovered
COL630,INV12915,C8468,2024-02-25,109.63,Recovered
COL631,INV22898,C14815,2024-02-26,430.67,Recovered
COL632,INV26913,C17415,2024-02-17,0.0,Unrecovered
COL633,INV27985,C18132,2024-02-28,0.0,Unrecovered
COL634,INV28018,C18154,2024-02-01,0.0,Unrecovered
COL635,INV28220,C18260,2024-02-12,0.0,Unrecovered
COL636,INV3084,C1963,2024-02-14,370.27,Recovered
COL637,INV33164,C21264,2024-02-02,2969.0,Recovered
COL638,INV3443,C2232,2024-02-23,0.0,Unrecovered
COL639,INV35562,C22851,2024-02-20,0.0,Unrecovered
COL640,INV43851,C28220,2024-03-03,121.31,Recovered
COL641,INV45009,C28950,2024-02-20,0.0,Unrecovered
COL642,INV45156,C29062,2024-02-14,232.13,Recovered
COL643,INV4531,C2913,2024-02-18,463.54,Recovered
COL644,INV46794,C30155,2024-02-29,0.0,Unrecovered
COL645,INV50146,C32286,2024-02-13,0.0,Unrecovered
COL646,INV52617,C33875,2024-02-08,0.0,Unrecovered
COL647,INV56708,C36745,2024-02-18,145.57,Recovered
COL648,INV57146,C37108,2024-02-09,0.0,Unrecovered
COL649,INV58973,C38253,2024-02-12,264.02,Recovered
COL650,INV59763,C38747,2024-02-17,1730.4,Recovered
COL651,INV59782,C38768,2024-02-11,755.88,Recovered
COL652,INV8866,C5792,2024-02-22,242.85,Recovered
COL653,INV1007,C715,2024-02-20,4300.16,Recovered
COL654,INV12361,C8156,2024-02-28,1698.14,Recovered
COL655,INV1285,C895,2024-03-01,4978.85,Recovered
COL656,INV13764,C9092,2024-02-13,2626.38,Recovered
COL657,INV13937,C9219,2024-02-17,0.0,Unrecovered
COL658,INV16740,C10935,2024-02-16,0.0,Unrecovered
COL659,INV20401,C13282,2024-02-07,3288.13,Recovered
COL660,INV2395,C1543,2024-02-02,5821.72,Recovered
COL661,INV30185,C19333,2024-02-26,228.13,Recovered
COL662,INV31265,C20048,2024-02-23,1646.63,Recovered
COL663,INV32135,C20629,2024-02-23,1598.8,Recovered
COL664,INV33445,C21439,2024-03-02,2565.49,Recovered
COL665,INV38904,C24896,2024-02-29,166.13,Recovered
COL666,INV39074,C24972,2024-02-10,0.0,Unrecovered
COL667,INV40152,C25666,2024-02-07,200.8,Recovered
COL668,INV47002,C30290,2024-02-12,5904.49,Recovered
COL669,INV53426,C34417,2024-02-28,1791.2,Recovered
COL670,INV58118,C37698,2024-02-09,8699.38,Recovered
COL671,INV59520,C38595,2024-02-10,1024.89,Recovered
COL672,INV60694,C39463,2024-02-12,0.0,Unrecovered
COL673,INV60867,C39543,2024-02-21,3705.24,Recovered
COL674,INV6742,C4432,2024-02-25,5131.3,Recovered
COL675,INV6886,C4539,2024-02-06,2561.46,Recovered
COL676,INV6983,C4608,2024-02-07,0.0,Unrecovered
COL677,INV12235,C8059,2024-02-17,143.53,Recovered
COL678,INV12817,C8392,2024-02-24,186.65,Recovered
COL679,INV14743,C9670,2024-02-14,705.2,Recovered
COL680,INV15365,C10093,2024-02-13,216.44,Recovered
COL681,INV16133,C10538,2024-02-10,0.0,Unrecovered
COL682,INV18501,C11924,2024-02-17,0.0,Unrecovered
COL683,INV19316,C12491,2024-02-04,0.0,Unrecovered
COL684,INV20470,C13352,2024-02-19,1786.1,Recovered
COL685,INV20896,C13610,2024-02-17,0.0,Unrecovered
COL686,INV21816,C14197,2024-02-14,0.0,Unrecovered
COL687,INV22340,C14524,2024-02-16,0.0,Unrecovered
COL688,INV22552,C14628,2024-02-05,9730.87,Recovered
COL689,INV24883,C16087,2024-02-12,0.0,Unrecovered
COL690,INV26118,C16917,2024-02-15,100.29,Recovered
COL691,INV26854,C17392,2024-02-21,222.75,Recovered
COL692,INV27746,C18007,2024-02-14,201.2,Recovered
COL693,INV37579,C24095,2024-02-15,7151.76,Recovered
COL694,INV38706,C24769,2024-03-03,0.0,Unrecovered
COL695,INV39925,C25551,2024-02-17,0.0,Unrecovered
COL696,INV45129,C29036,2024-02-12,1862.77,Recovered
COL697,INV46528,C29984,2024-03-01,1535.6,Recovered
COL698,INV47177,C30401,2024-02-21,2958.12,Recovered
COL699,INV51020,C32832,2024-02-28,193.09,Recovered
COL700,INV52334,C33690,2024-02-20,304.9,Recovered
COL701,INV52824,C34032,2024-02-17,762.42,Recovered
COL702,INV55061,C35596,2024-02-20,0.0,Unrecovered
COL703,INV508,C366,2024-02-15,2662.43,Recovered
COL704,INV56940,C36960,2024-02-25,5034.39,Recovered
COL705,INV57280,C37194,2024-02-20,0.0,Unrecovered
COL706,INV57915,C37586,2024-02-24,0.0,Unrecovered
COL707,INV58117,C37695,2024-02-04,0.0,Unrecovered
COL708,INV5701,C3774,2024-02-20,2142.04,Recovered
COL709,INV58799,C38147,2024-02-24,852.69,Recovered
COL710,INV60300,C39178,2024-02-07,0.0,Unrecovered
COL711,INV6768,C4460,2024-02-07,0.0,Unrecovered
COL712,INV616,C469,2024-02-25,190.94,Recovered
COL713,INV7412,C4861,2024-02-27,2339.81,Recovered
COL714,INV72,C70,2024-02-28,159.32,Recovered
COL715,INV11382,C7492,2024-02-22,0.0,Unrecovered
COL716,INV11888,C7779,2024-02-13,759.69,Recovered
COL717,INV13268,C8747,2024-02-25,881.83,Recovered
COL718,INV13767,C9096,2024-02-19,0.0,Unrecovered
COL719,INV13809,C9130,2024-02-15,9003.2,Recovered
COL720,INV13936,C9216,2024-02-22,966.96,Recovered
COL721,INV14009,C9262,2024-02-19,312.94,Recovered
COL722,INV15389,C10104,2024-02-23,0.0,Unrecovered
COL723,INV16586,C10824,2024-02-05,0.0,Unrecovered
COL724,INV1778,C1184,2024-02-14,0.0,Unrecovered
COL725,INV2292,C1444,2024-02-16,0.0,Unrecovered
COL726,INV23394,C15071,2024-02-09,0.0,Unrecovered
COL727,INV24167,C15572,2024-02-27,0.0,Unrecovered
COL728,INV25496,C16469,2024-03-01,338.79,Recovered
COL729,INV25689,C16585,2024-02-19,1581.12,Recovered
COL730,INV26588,C17161,2024-02-10,832.51,Recovered
COL731,INV27098,C17581,2024-02-25,44.48,Recovered
COL732,INV28879,C18571,2024-03-03,0.0,Unrecovered
COL733,INV29269,C18786,2024-02-07,353.84,Recovered
COL734,INV29806,C19114,2024-02-21,0.0,Unrecovered
COL735,INV32556,C20878,2024-02-20,1333.66,Recovered
COL736,INV37184,C23837,2024-02-05,0.0,Unrecovered
COL737,INV37690,C24171,2024-02-20,214.21,Recovered
COL738,INV39499,C25207,2024-02-15,5105.36,Recovered
COL739,INV40219,C25714,2024-02-24,0.0,Unrecovered
COL740,INV42043,C27001,2024-02-17,0.0,Unrecovered
COL741,INV44006,C28336,2024-02-13,0.0,Unrecovered
COL742,INV4685,C3067,2024-02-24,92.88,Recovered
COL743,INV48948,C31619,2024-02-09,0.0,Unrecovered
COL744,INV54000,C34873,2024-02-22,2564.96,Recovered
COL745,INV56153,C36398,2024-02-19,230.77,Recovered
COL746,INV56868,C36924,2024-02-04,0.0,Unrecovered
COL747,INV582,C441,2024-02-04,294.74,Recovered
COL748,INV6830,C4516,2024-02-27,3438.08,Recovered
COL749,INV1077,C765,2024-02-16,157.32,Recovered
COL750,INV13414,C8818,2024-02-22,0.0,Unrecovered
COL751,INV14725,C9660,2024-02-16,0.0,Unrecovered
COL752,INV17272,C11261,2024-02-14,0.0,Unrecovered
COL753,INV18113,C11658,2024-02-23,0.0,Unrecovered
COL754,INV18323,C11806,2024-02-25,0.0,Unrecovered
COL755,INV23459,C15150,2024-02-21,0.0,Unrecovered
COL756,INV25939,C16749,2024-02-20,0.0,Unrecovered
COL757,INV27486,C17840,2024-02-09,0.0,Unrecovered
COL758,INV28126,C18203,2024-02-26,5929.23,Recovered
COL759,INV37566,C24093,2024-03-05,1905.96,Recovered
COL760,INV3826,C2483,2024-02-27,73.23,Recovered
COL761,INV41955,C26898,2024-03-05,0.0,Unrecovered
COL762,INV42323,C27223,2024-02-13,354.77,Recovered
COL763,INV44966,C28931,2024-02-26,93.09,Recovered
COL764,INV46386,C29903,2024-03-04,0.0,Unrecovered
COL765,INV55283,C35844,2024-02-15,0.0,Unrecovered
COL766,INV9606,C6308,2024-02-19,0.0,Unrecovered
COL767,INV12098,C7952,2024-03-02,1131.11,Recovered
COL768,INV13057,C8568,2024-02-17,0.0,Unrecovered
COL769,INV14498,C9497,2024-02-12,194.8,Recovered
COL770,INV14594,C9561,2024-02-22,574.61,Recovered
COL771,INV1402,C972,2024-03-08,0.0,Unrecovered
COL772,INV5,C11,2024-02-09,3673.98,Recovered
COL773,INV17457,C11360,2024-02-29,3899.34,Recovered
COL774,INV18174,C11721,2024-03-01,0.0,Unrecovered
COL775,INV18324,C11816,2024-02-19,0.0,Unrecovered
COL776,INV26117,C16916,2024-02-15,3634.48,Recovered
COL777,INV27698,C17981,2024-03-01,59.46,Recovered
COL778,INV31619,C20319,2024-02-22,136.46,Recovered
COL779,INV32168,C20656,2024-02-15,182.74,Recovered
COL780,INV34095,C21905,2024-02-17,341.02,Recovered
COL781,INV37183,C23836,2024-02-27,2080.76,Recovered
COL782,INV38838,C24871,2024-02-22,4505.88,Recovered
COL783,INV40601,C25949,2024-02-16,211.22,Recovered
COL784,INV43213,C27811,2024-03-01,0.0,Unrecovered
COL785,INV4405,C2857,2024-02-09,0.0,Unrecovered
COL786,INV46078,C29707,2024-02-06,0.0,Unrecovered
COL787,INV47387,C30556,2024-02-27,5530.43,Recovered
COL788,INV53846,C34751,2024-02-14,554.19,Recovered
COL789,INV54508,C35206,2024-02-27,0.0,Unrecovered
COL790,INV54791,C35408,2024-02-26,0.0,Unrecovered
COL791,INV55864,C36193,2024-03-04,141.15,Recovered
COL792,INV57941,C37598,2024-02-22,1930.51,Recovered
COL793,INV58159,C37741,2024-03-01,312.81,Recovered
COL794,INV999,C710,2024-02-16,5943.76,Recovered
COL795,INV11282,C7425,2024-02-11,311.45,Recovered
COL796,INV11699,C7679,2024-02-24,0.0,Unrecovered
COL797,INV12159,C7993,2024-03-06,0.0,Unrecovered
COL798,INV12288,C8110,2024-02-25,1551.09,Recovered
COL799,INV13680,C9020,2024-02-23,0.0,Unrecovered
COL800,INV15273,C10033,2024-02-22,78.84,Recovered
COL801,INV15472,C10148,2024-02-20,0.0,Unrecovered
COL802,INV20404,C13293,2024-02-12,0.0,Unrecovered
COL803,INV22545,C14622,2024-02-19,0.0,Unrecovered
COL804,INV26587,C17160,2024-02-09,9001.61,Recovered
COL805,INV27606,C17935,2024-02-19,0.0,Unrecovered
COL806,INV28766,C18499,2024-02-29,78.29,Recovered
COL807,INV29590,C18959,2024-02-29,119.01,Recovered
COL808,INV31717,C20399,2024-02-16,2805.94,Recovered
COL809,INV31853,C20480,2024-02-12,763.37,Recovered
COL810,INV32111,C20624,2024-02-26,0.0,Unrecovered
COL811,INV33391,C21389,2024-02-13,0.0,Unrecovered
COL812,INV33937,C21777,2024-02-09,755.6,Recovered
COL813,INV35184,C22566,2024-02-25,0.0,Unrecovered
COL814,INV37775,C24195,2024-02-29,0.0,Unrecovered
COL815,INV39664,C25346,2024-02-12,0.0,Unrecovered
COL816,INV3972,C2583,2024-02-10,0.0,Unrecovered
COL817,INV40386,C25840,2024-02-21,0.0,Unrecovered
COL818,INV43197,C27797,2024-02-23,0.0,Unrecovered
COL819,INV45296,C29159,2024-02-25,0.0,Unrecovered
COL820,INV46373,C29898,2024-02-11,3696.42,Recovered
COL821,INV46689,C30091,2024-02-19,143.69,Recovered
COL822,INV47246,C30460,2024-02-18,0.0,Unrecovered
COL823,INV47776,C30793,2024-03-02,0.0,Unrecovered
COL824,INV48009,C30989,2024-02-28,0.0,Unrecovered
COL825,INV49550,C31920,2024-02-09,228.75,Recovered
COL826,INV50072,C32219,2024-02-16,2970.73,Recovered
COL827,INV51358,C33039,2024-02-18,0.0,Unrecovered
COL828,INV54083,C34945,2024-02-19,209.28,Recovered
COL829,INV495,C364,2024-02-18,155.75,Recovered
COL830,INV56743,C36766,2024-02-16,3212.21,Recovered
COL831,INV6995,C4609,2024-02-28,0.0,Unrecovered
COL832,INV8675,C5648,2024-02-26,192.25,Recovered
COL833,INV8722,C5680,2024-02-17,1881.84,Recovered
COL834,INV9053,C5921,2024-02-23,0.0,Unrecovered
COL835,INV10553,C6972,2024-02-16,2819.66,Recovered
COL836,INV10780,C7128,2024-02-24,422.91,Recovered
COL837,INV14581,C9557,2024-02-18,179.55,Recovered
COL838,INV15378,C10101,2024-02-09,655.14,Recovered
COL839,INV16183,C10573,2024-03-04,0.0,Unrecovered
COL840,INV16680,C10874,2024-02-24,0.0,Unrecovered
COL841,INV18770,C12113,2024-02-20,117.99,Recovered
COL842,INV19916,C12988,2024-03-01,96.5,Recovered
COL843,INV22201,C14445,2024-02-23,0.0,Unrecovered
COL844,INV23220,C14947,2024-02-24,0.0,Unrecovered
COL845,INV23855,C15397,2024-02-27,0.0,Unrecovered
COL846,INV24676,C15939,2024-03-01,0.0,Unrecovered
COL847,INV26599,C17167,2024-02-26,5049.8,Recovered
COL848,INV28523,C18369,2024-02-27,193.85,Recovered
COL849,INV29627,C18978,2024-02-18,248.96,Recovered
COL850,INV34460,C22132,2024-02-12,760.54,Recovered
COL851,INV36654,C23503,2024-03-01,0.0,Unrecovered
COL852,INV37872,C24271,2024-03-03,1564.65,Recovered
COL853,INV39414,C25142,2024-02-27,1309.82,Recovered
COL854,INV40422,C25865,2024-02-14,2179.89,Recovered
COL855,INV42121,C27086,2024-02-27,598.09,Recovered
COL856,INV52760,C33987,2024-02-28,0.0,Unrecovered
COL857,INV53758,C34665,2024-02-19,7388.72,Recovered
COL858,INV57668,C37446,2024-02-24,0.0,Unrecovered
COL859,INV7152,C4694,2024-02-24,0.0,Unrecovered
COL860,INV7313,C4799,2024-02-16,5567.01,Recovered
COL861,INV8965,C5837,2024-02-23,1843.75,Recovered
COL862,INV12029,C7914,2024-03-02,74.12,Recovered
COL863,INV16317,C10665,2024-02-09,0.0,Unrecovered
COL864,INV17278,C11267,2024-02-26,1906.83,Recovered
COL865,INV17433,C11345,2024-02-27,65.71,Recovered
COL866,INV18448,C11906,2024-02-09,0.0,Unrecovered
COL867,INV18789,C12152,2024-02-20,2612.44,Recovered
COL868,INV19249,C12437,2024-03-07,0.0,Unrecovered
COL869,INV19962,C13003,2024-02-21,83.13,Recovered
COL870,INV21263,C13838,2024-03-11,0.0,Unrecovered
COL871,INV21710,C14121,2024-02-20,4741.83,Recovered
COL872,INV21954,C14303,2024-02-29,149.45,Recovered
COL873,INV23925,C15443,2024-02-23,2409.83,Recovered
COL874,INV25969,C16783,2024-02-10,814.06,Recovered
COL875,INV26116,C16915,2024-02-19,2281.58,Recovered
COL876,INV26162,C16937,2024-02-27,2949.95,Recovered
COL877,INV26988,C17487,2024-03-01,161.94,Recovered
COL878,INV27620,C17943,2024-02-13,189.83,Recovered
COL879,INV29031,C18672,2024-02-29,185.65,Recovered
COL880,INV30695,C19695,2024-03-02,0.0,Unrecovered
COL881,INV33379,C21385,2024-03-02,178.09,Recovered
COL882,INV34248,C21996,2024-02-29,145.34,Recovered
COL883,INV34501,C22143,2024-02-16,7388.31,Recovered
COL884,INV35563,C22855,2024-02-28,0.0,Unrecovered
COL885,INV36404,C23304,2024-02-20,0.0,Unrecovered
COL886,INV36847,C23584,2024-02-20,6940.24,Recovered
COL887,INV36880,C23629,2024-03-08,0.0,Unrecovered
COL888,INV329,C242,2024-03-08,1792.77,Recovered
COL889,INV38154,C24443,2024-02-17,0.0,Unrecovered
COL890,INV41754,C26758,2024-02-29,1075.77,Recovered
COL891,INV4163,C2709,2024-02-09,5876.46,Recovered
COL892,INV43981,C28310,2024-02-11,446.24,Recovered
COL893,INV45245,C29111,2024-02-28,0.0,Unrecovered
COL894,INV4548,C2924,2024-02-17,290.48,Recovered
COL895,INV45801,C29537,2024-02-20,0.0,Unrecovered
COL896,INV48914,C31600,2024-02-28,6670.98,Recovered
