quote_id,customer_id,plan_id,list_price,discount_percent,discount_start_date,discount_end_date,final_price,quote_date,status,quote_end_date
Q273,C273,PY,10000,1,2024-01-18,2024-02-17 00:00:00,9900.0,2024-01-18,Draft,
Q274,C274,PY,10000,8,2024-01-10,2024-02-09 00:00:00,9200.0,2024-01-10,Converted,
Q275,C275,BM,400,5,2024-02-24,2024-03-25 00:00:00,380.0,2024-02-24,Draft,
Q276,C276,PY,10000,4,2024-01-15,2024-02-14 00:00:00,9600.0,2024-01-15,Rejected,
Q277,C277,BM,400,10,2024-02-11,,360.0,2024-02-11,Approved,
Q278,C278,PM,1000,9,2024-02-02,2024-03-03 00:00:00,910.0,2024-02-02,Draft,
Q279,C279,BM,400,10,2024-01-19,2024-02-18 00:00:00,360.0,2024-01-19,Rejected,
Q280,C280,PM,1000,7,2024-02-03,2024-03-04 00:00:00,929.9999999999999,2024-02-03,Rejected,
Q281,C281,PY,10000,1,2024-02-14,,9900.0,2024-02-14,Approved,
Q282,C282,PY,10000,4,2024-01-25,2024-02-24 00:00:00,9600.0,2024-01-25,Rejected,
Q283,C283,PM,1000,9,2024-01-16,2024-02-15 00:00:00,910.0,2024-01-16,Draft,
Q284,C284,BY,4000,7,2024-01-08,2024-02-07 00:00:00,3719.9999999999995,2024-01-08,Converted,
Q285,C285,PM,1000,3,2024-02-04,2024-03-05 00:00:00,970.0,2024-02-04,Rejected,
Q286,C286,BY,4000,9,2024-01-21,2024-02-20 00:00:00,3640.0,2024-01-21,Approved,
Q287,C287,BM,400,9,2024-01-19,2024-02-18 00:00:00,364.0,2024-01-19,Amended,2024-03-21 00:00:00
Q288,C288,BM,400,10,2024-02-15,2024-03-16 00:00:00,360.0,2024-02-15,Converted,
Q289,C289,BM,400,8,2024-01-11,2024-02-10 00:00:00,368.0,2024-01-11,Draft,
Q290,C290,PY,10000,6,2024-02-13,2024-03-14 00:00:00,9400.0,2024-02-13,Approved,
Q291,C291,BM,400,10,2024-01-11,2024-02-10 00:00:00,360.0,2024-01-11,Approved,
Q292,C292,BY,4000,10,2024-02-29,2024-03-30 00:00:00,3600.0,2024-02-29,Converted,
Q293,C293,BM,400,8,2024-01-11,2024-02-10 00:00:00,368.0,2024-01-11,Draft,
Q294,C294,PM,1000,2,2024-01-22,2024-02-21 00:00:00,980.0,2024-01-22,Draft,
Q295,C295,PM,1000,14,2024-01-21,2024-02-20 00:00:00,860.0,2024-01-21,Approved,
Q296,C296,PY,10000,13,2024-01-27,2024-02-26 00:00:00,8700.0,2024-01-27,Converted,
Q297,C297,PM,1000,13,2024-01-18,2024-02-17 00:00:00,870.0,2024-01-18,Rejected,
Q298,C298,BY,4000,10,2024-02-11,2024-03-12 00:00:00,3600.0,2024-02-11,Converted,
Q299,C299,BM,400,10,2024-02-17,2024-03-18 00:00:00,360.0,2024-02-17,Converted,
Q300,C300,PY,10000,2,2024-02-09,,9800.0,2024-02-09,Draft,
Q301,C301,BM,400,10,2024-02-07,2024-03-08 00:00:00,360.0,2024-02-07,Approved,
Q302,C302,BM,400,10,2024-01-30,2024-02-29 00:00:00,360.0,2024-01-30,Converted,
Q303,C303,BY,4000,9,2024-02-20,2024-03-21 00:00:00,3640.0,2024-02-20,Converted,
Q304,C304,PM,1000,6,2024-02-14,,940.0,2024-02-14,Approved,
Q305,C305,PM,1000,1,2024-02-16,2024-03-17 00:00:00,990.0,2024-02-16,Rejected,
Q306,C306,BM,400,9,2024-02-14,2024-03-15 00:00:00,364.0,2024-02-14,Rejected,
Q307,C307,PY,10000,13,2024-02-02,2024-03-03 00:00:00,8700.0,2024-02-02,Converted,
Q308,C308,PM,1000,14,2024-01-21,2024-02-20 00:00:00,860.0,2024-01-21,Draft,
Q309,C309,PY,10000,15,2024-02-29,2024-03-30 00:00:00,8500.0,2024-02-29,Approved,
Q310,C310,PM,1000,2,2024-02-28,2024-03-29 00:00:00,980.0,2024-02-28,Amended,2024-07-29 00:00:00
Q311,C311,PY,10000,5,2024-01-02,2024-02-01 00:00:00,9500.0,2024-01-02,Rejected,
Q312,C312,BY,4000,10,2024-01-13,2024-02-12 00:00:00,3600.0,2024-01-13,Approved,
Q313,C313,PY,10000,14,2024-01-02,,8600.0,2024-01-02,Converted,
Q314,C314,BY,4000,8,2024-02-26,,3680.0,2024-02-26,Converted,
Q315,C315,BY,4000,10,2024-02-12,2024-03-13 00:00:00,3600.0,2024-02-12,Rejected,
Q316,C316,PY,10000,3,2024-02-14,2024-03-15 00:00:00,9700.0,2024-02-14,Approved,
Q317,C317,BY,4000,10,2024-01-31,,3600.0,2024-01-31,Approved,
Q318,C318,BM,400,4,2024-01-10,2024-02-09 00:00:00,384.0,2024-01-10,Rejected,
Q319,C319,BY,4000,10,2024-01-23,2024-02-22 00:00:00,3600.0,2024-01-23,Converted,
Q320,C320,PM,1000,5,2024-01-22,2024-02-21 00:00:00,950.0,2024-01-22,Amended,2024-05-24 00:00:00
Q321,C321,PY,10000,2,2024-02-16,,9800.0,2024-02-16,Approved,
Q322,C322,BM,400,1,2024-01-29,2024-02-28 00:00:00,396.0,2024-01-29,Converted,
Q323,C323,PY,10000,3,2024-02-02,,9700.0,2024-02-02,Converted,
Q324,C324,PM,1000,25,2024-01-31,2024-03-01 00:00:00,750.0,2024-01-31,Draft,
Q325,C325,PM,1000,3,2024-01-14,2024-02-13 00:00:00,970.0,2024-01-14,Rejected,
Q326,C326,PM,1000,11,2024-01-10,2024-02-09 00:00:00,890.0,2024-01-10,Draft,
Q327,C327,BY,4000,7,2024-01-18,2024-02-17 00:00:00,3719.9999999999995,2024-01-18,Draft,
Q328,C328,BY,4000,8,2024-01-11,2024-02-10 00:00:00,3680.0,2024-01-11,Converted,
Q329,C329,PY,10000,13,2024-02-08,2024-03-09 00:00:00,8700.0,2024-02-08,Approved,
Q330,C330,PY,10000,7,2024-02-16,2024-03-17 00:00:00,9300.0,2024-02-16,Converted,
Q331,C331,BM,400,10,2024-01-03,2024-02-02 00:00:00,360.0,2024-01-03,Rejected,
Q332,C332,BM,400,6,2024-01-02,2024-02-01 00:00:00,376.0,2024-01-02,Rejected,
Q333,C333,PY,10000,1,2024-02-23,2024-03-24 00:00:00,9900.0,2024-02-23,Draft,
Q334,C334,BY,4000,9,2024-01-08,2024-02-07 00:00:00,3640.0,2024-01-08,Converted,
Q335,C335,PM,1000,25,2024-01-31,2024-03-01 00:00:00,750.0,2024-01-31,Approved,
Q336,C336,PY,10000,9,2024-01-08,2024-02-07 00:00:00,9100.0,2024-01-08,Rejected,
Q337,C337,BM,400,4,2024-02-12,,384.0,2024-02-12,Approved,
Q338,C338,BY,4000,3,2024-02-17,2024-03-18 00:00:00,3880.0,2024-02-17,Draft,
Q339,C339,PY,10000,3,2024-01-02,2024-02-01 00:00:00,9700.0,2024-01-02,Draft,
Q340,C340,PY,10000,3,2024-01-22,2024-02-21 00:00:00,9700.0,2024-01-22,Approved,
Q341,C341,BY,4000,10,2024-02-29,,3600.0,2024-02-29,Draft,
Q342,C342,PY,10000,2,2024-01-05,2024-02-04 00:00:00,9800.0,2024-01-05,Converted,
Q343,C343,BY,4000,1,2024-01-07,2024-02-06 00:00:00,3960.0,2024-01-07,Approved,
Q344,C344,PM,1000,4,2024-01-20,2024-02-19 00:00:00,960.0,2024-01-20,Rejected,
Q345,C345,BY,4000,10,2024-01-28,2024-02-27 00:00:00,3600.0,2024-01-28,Rejected,
Q346,C346,BY,4000,5,2024-01-13,2024-02-12 00:00:00,3800.0,2024-01-13,Converted,
Q347,C347,BY,4000,10,2024-01-02,2024-02-01 00:00:00,3600.0,2024-01-02,Converted,
Q348,C348,PY,10000,7,2024-02-01,2024-03-02 00:00:00,9300.0,2024-02-01,Converted,
Q349,C349,PY,10000,10,2024-01-26,2024-02-25 00:00:00,9000.0,2024-01-26,Rejected,
Q350,C350,BY,4000,10,2024-01-03,2024-02-02 00:00:00,3600.0,2024-01-03,Approved,
Q351,C351,PY,10000,14,2024-02-10,2024-03-11 00:00:00,8600.0,2024-02-10,Approved,
Q352,C352,BM,400,2,2024-02-11,2024-03-12 00:00:00,392.0,2024-02-11,Approved,
Q353,C353,BM,400,10,2024-02-25,2024-03-26 00:00:00,360.0,2024-02-25,Converted,
Q354,C354,PY,10000,13,2024-01-13,2024-02-12 00:00:00,8700.0,2024-01-13,Approved,
Q355,C355,PY,10000,14,2024-02-26,2024-03-27 00:00:00,8600.0,2024-02-26,Approved,
Q356,C356,BY,4000,3,2024-01-21,2024-02-20 00:00:00,3880.0,2024-01-21,Rejected,
Q357,C357,PM,1000,3,2024-02-14,2024-03-15 00:00:00,970.0,2024-02-14,Draft,
Q358,C358,PY,10000,3,2024-02-06,2024-03-07 00:00:00,9700.0,2024-02-06,Converted,
Q359,C359,BM,400,6,2024-01-23,2024-02-22 00:00:00,376.0,2024-01-23,Amended,2024-07-24 00:00:00
Q360,C360,BY,4000,3,2024-01-07,2024-02-06 00:00:00,3880.0,2024-01-07,Approved,
Q361,C361,PY,10000,13,2024-01-17,2024-02-16 00:00:00,8700.0,2024-01-17,Draft,
Q362,C362,BM,400,6,2024-01-28,2024-02-27 00:00:00,376.0,2024-01-28,Approved,
Q363,C363,BM,400,3,2024-02-16,2024-03-17 00:00:00,388.0,2024-02-16,Approved,
Q364,C364,PM,1000,13,2024-01-30,2024-02-29 00:00:00,870.0,2024-01-30,Converted,
Q365,C365,BY,4000,10,2024-01-05,2024-02-04 00:00:00,3600.0,2024-01-05,Converted,
Q366,C366,BY,4000,9,2024-01-24,2024-02-23 00:00:00,3640.0,2024-01-24,Converted,
Q367,C367,PM,1000,7,2024-01-07,2024-02-06 00:00:00,929.9999999999999,2024-01-07,Converted,
Q368,C368,PM,1000,4,2024-02-28,2024-03-29 00:00:00,960.0,2024-02-28,Draft,
Q369,C369,BY,4000,1,2024-02-03,2024-03-04 00:00:00,3960.0,2024-02-03,Converted,
Q370,C370,BY,4000,10,2024-02-25,2024-03-26 00:00:00,3600.0,2024-02-25,Rejected,
Q371,C371,PY,10000,8,2024-02-19,2024-03-20 00:00:00,9200.0,2024-02-19,Approved,
Q372,C372,PY,10000,14,2024-02-11,2024-03-12 00:00:00,8600.0,2024-02-11,Approved,
Q373,C373,PM,1000,8,2024-02-02,2024-03-03 00:00:00,920.0,2024-02-02,Converted,
Q374,C374,PY,10000,14,2024-02-28,2024-03-29 00:00:00,8600.0,2024-02-28,Approved,
Q375,C375,BM,400,0,2024-01-27,2024-02-26 00:00:00,400.0,2024-01-27,Draft,
Q376,C376,PY,10000,4,2024-01-14,2024-02-13 00:00:00,9600.0,2024-01-14,Rejected,
Q377,C377,PY,10000,2,2024-02-28,2024-03-29 00:00:00,9800.0,2024-02-28,Draft,
Q378,C378,BM,400,9,2024-01-19,2024-02-18 00:00:00,364.0,2024-01-19,Amended,2024-04-23 00:00:00
Q379,C379,PM,1000,10,2024-02-17,2024-03-18 00:00:00,900.0,2024-02-17,Draft,
Q380,C380,BM,400,4,2024-02-20,2024-03-21 00:00:00,384.0,2024-02-20,Approved,
Q381,C381,PY,10000,3,2024-02-07,2024-03-08 00:00:00,9700.0,2024-02-07,Converted,
Q382,C382,PM,1000,2,2024-01-12,2024-02-11 00:00:00,980.0,2024-01-12,Approved,
Q383,C383,PY,10000,6,2024-01-03,2024-02-02 00:00:00,9400.0,2024-01-03,Converted,
Q384,C384,BM,400,4,2024-01-07,2024-02-06 00:00:00,384.0,2024-01-07,Converted,
Q385,C385,BM,400,0,2024-02-25,2024-03-26 00:00:00,400.0,2024-02-25,Rejected,
Q386,C386,PY,10000,3,2024-02-04,2024-03-05 00:00:00,9700.0,2024-02-04,Approved,
Q387,C387,BY,4000,0,2024-01-25,2024-02-24 00:00:00,4000.0,2024-01-25,Converted,
Q388,C388,BY,4000,10,2024-02-18,2024-03-19 00:00:00,3600.0,2024-02-18,Approved,
Q389,C389,BM,400,2,2024-01-15,2024-02-14 00:00:00,392.0,2024-01-15,Approved,
Q390,C390,BM,400,10,2024-01-19,2024-02-18 00:00:00,360.0,2024-01-19,Rejected,
Q391,C391,BY,4000,10,2024-02-29,2024-03-30 00:00:00,3600.0,2024-02-29,Converted,
Q392,C392,BY,4000,10,2024-01-19,2024-02-18 00:00:00,3600.0,2024-01-19,Approved,
Q393,C393,PY,10000,9,2024-01-23,2024-02-22 00:00:00,9100.0,2024-01-23,Converted,
Q394,C394,PY,10000,4,2024-01-11,2024-02-10 00:00:00,9600.0,2024-01-11,Converted,
Q395,C395,BY,4000,5,2024-02-28,2024-03-29 00:00:00,3800.0,2024-02-28,Draft,
Q396,C396,PY,10000,10,2024-01-21,2024-02-20 00:00:00,9000.0,2024-01-21,Approved,
Q397,C397,PY,10000,0,2024-02-21,2024-03-22 00:00:00,10000.0,2024-02-21,Rejected,
Q398,C398,PM,1000,9,2024-02-03,2024-03-04 00:00:00,910.0,2024-02-03,Approved,
Q399,C399,PY,10000,8,2024-02-08,,9200.0,2024-02-08,Rejected,
Q400,C400,BM,400,10,2024-02-20,2024-03-21 00:00:00,360.0,2024-02-20,Draft,
Q401,C401,PY,10000,13,2024-01-07,2024-02-06 00:00:00,8700.0,2024-01-07,Draft,
Q402,C402,PY,10000,8,2024-02-11,2024-03-12 00:00:00,9200.0,2024-02-11,Rejected,
Q403,C403,BY,4000,0,2024-02-13,2024-03-14 00:00:00,4000.0,2024-02-13,Draft,
Q404,C404,BM,400,6,2024-02-24,2024-03-25 00:00:00,376.0,2024-02-24,Approved,
Q405,C405,PY,10000,3,2024-01-27,2024-02-26 00:00:00,9700.0,2024-01-27,Approved,
Q406,C406,PY,10000,12,2024-02-19,2024-03-20 00:00:00,8800.0,2024-02-19,Converted,
Q407,C407,PM,1000,13,2024-01-23,2024-02-22 00:00:00,870.0,2024-01-23,Draft,
Q408,C408,PY,10000,1,2024-02-07,2024-03-08 00:00:00,9900.0,2024-02-07,Rejected,
Q409,C409,PY,10000,11,2024-02-27,2024-03-28 00:00:00,8900.0,2024-02-27,Converted,
Q410,C410,PM,1000,10,2024-01-20,2024-02-19 00:00:00,900.0,2024-01-20,Draft,
Q411,C411,BY,4000,10,2024-01-27,2024-02-26 00:00:00,3600.0,2024-01-27,Rejected,
Q412,C412,PY,10000,1,2024-02-22,2024-03-23 00:00:00,9900.0,2024-02-22,Converted,
Q413,C413,PM,1000,19,2024-02-29,,810.0,2024-02-29,Draft,
Q414,C414,BM,400,10,2024-01-08,2024-02-07 00:00:00,360.0,2024-01-08,Approved,
Q415,C415,BY,4000,5,2024-02-06,,3800.0,2024-02-06,Converted,
Q416,C416,BM,400,4,2024-01-03,2024-02-02 00:00:00,384.0,2024-01-03,Draft,
Q417,C417,BM,400,2,2024-01-02,2024-02-01 00:00:00,392.0,2024-01-02,Rejected,
Q418,C418,PM,1000,10,2024-01-22,2024-02-21 00:00:00,900.0,2024-01-22,Rejected,
Q419,C419,PY,10000,6,2024-01-06,2024-02-05 00:00:00,9400.0,2024-01-06,Rejected,
Q420,C420,PM,1000,2,2024-02-08,2024-03-09 00:00:00,980.0,2024-02-08,Converted,
Q421,C421,PM,1000,12,2024-02-09,2024-03-10 00:00:00,880.0,2024-02-09,Rejected,
Q422,C422,PM,1000,10,2024-02-05,2024-03-06 00:00:00,900.0,2024-02-05,Amended,2024-08-07 00:00:00
Q423,C423,PM,1000,6,2024-02-13,2024-03-14 00:00:00,940.0,2024-02-13,Approved,
Q424,C424,BY,4000,1,2024-01-24,2024-02-23 00:00:00,3960.0,2024-01-24,Converted,
Q425,C425,PY,10000,14,2024-01-12,2024-02-11 00:00:00,8600.0,2024-01-12,Converted,
Q426,C426,BM,400,7,2024-01-17,,372.0,2024-01-17,Approved,
Q427,C427,BM,400,1,2024-01-22,,396.0,2024-01-22,Converted,
Q428,C428,PY,10000,1,2024-02-23,2024-03-24 00:00:00,9900.0,2024-02-23,Converted,
Q429,C429,BM,400,3,2024-01-19,2024-02-18 00:00:00,388.0,2024-01-19,Draft,
Q430,C430,PY,10000,9,2024-01-09,2024-02-08 00:00:00,9100.0,2024-01-09,Approved,
Q431,C431,BM,400,0,2024-01-12,2024-02-11 00:00:00,400.0,2024-01-12,Draft,
Q432,C432,PM,1000,20,2024-02-29,2024-03-30 00:00:00,800.0,2024-02-29,Approved,
Q433,C433,BM,400,6,2024-02-01,2024-03-02 00:00:00,376.0,2024-02-01,Rejected,
Q434,C434,PY,10000,1,2024-02-22,2024-03-23 00:00:00,9900.0,2024-02-22,Approved,
Q435,C435,PY,10000,15,2024-01-31,,8500.0,2024-01-31,Draft,
Q436,C436,PY,10000,13,2024-01-17,2024-02-16 00:00:00,8700.0,2024-01-17,Converted,
Q437,C437,PY,10000,14,2024-01-23,2024-02-22 00:00:00,8600.0,2024-01-23,Draft,
Q438,C438,PY,10000,13,2024-01-10,2024-02-09 00:00:00,8700.0,2024-01-10,Converted,
Q439,C439,BY,4000,5,2024-01-30,2024-02-29 00:00:00,3800.0,2024-01-30,Rejected,
Q440,C440,BY,4000,10,2024-01-19,2024-02-18 00:00:00,3600.0,2024-01-19,Draft,
Q441,C441,BM,400,4,2024-01-26,,384.0,2024-01-26,Converted,
Q442,C442,PY,10000,13,2024-01-26,2024-02-25 00:00:00,8700.0,2024-01-26,Converted,
Q443,C443,BM,400,4,2024-01-11,,384.0,2024-01-11,Draft,
Q444,C444,PY,10000,12,2024-01-20,2024-02-19 00:00:00,8800.0,2024-01-20,Rejected,
Q445,C445,PY,10000,3,2024-02-23,2024-03-24 00:00:00,9700.0,2024-02-23,Converted,
Q446,C446,BY,4000,10,2024-02-25,2024-03-26 00:00:00,3600.0,2024-02-25,Converted,
Q447,C447,BY,4000,4,2024-02-14,2024-03-15 00:00:00,3840.0,2024-02-14,Approved,
Q448,C448,PM,1000,11,2024-01-04,2024-02-03 00:00:00,890.0,2024-01-04,Draft,
Q449,C449,BY,4000,10,2024-02-16,2024-03-17 00:00:00,3600.0,2024-02-16,Rejected,
Q450,C450,PM,1000,8,2024-01-12,2024-02-11 00:00:00,920.0,2024-01-12,Approved,
Q451,C451,PM,1000,12,2024-01-25,2024-02-24 00:00:00,880.0,2024-01-25,Amended,2024-03-26 00:00:00
Q452,C452,PM,1000,12,2024-02-25,2024-03-26 00:00:00,880.0,2024-02-25,Approved,
Q453,C453,PM,1000,11,2024-02-27,2024-03-28 00:00:00,890.0,2024-02-27,Draft,
Q454,C454,PM,1000,11,2024-01-10,2024-02-09 00:00:00,890.0,2024-01-10,Approved,
Q455,C455,BM,400,0,2024-01-22,2024-02-21 00:00:00,400.0,2024-01-22,Draft,
Q456,C456,BY,4000,1,2024-01-07,2024-02-06 00:00:00,3960.0,2024-01-07,Approved,
Q457,C457,PM,1000,11,2024-01-24,2024-02-23 00:00:00,890.0,2024-01-24,Converted,
Q458,C458,PY,10000,14,2024-01-02,2024-02-01 00:00:00,8600.0,2024-01-02,Rejected,
Q459,C459,BY,4000,6,2024-02-01,2024-03-02 00:00:00,3760.0,2024-02-01,Approved,
Q460,C460,BY,4000,8,2024-01-21,2024-02-20 00:00:00,3680.0,2024-01-21,Converted,
Q461,C461,PM,1000,2,2024-01-07,2024-02-06 00:00:00,980.0,2024-01-07,Approved,
Q462,C462,BM,400,5,2024-01-08,2024-02-07 00:00:00,380.0,2024-01-08,Rejected,
Q463,C463,PM,1000,12,2024-02-22,2024-03-23 00:00:00,880.0,2024-02-22,Amended,2024-04-25 00:00:00
Q464,C464,BM,400,4,2024-02-20,2024-03-21 00:00:00,384.0,2024-02-20,Rejected,
Q465,C465,PY,10000,8,2024-02-07,2024-03-08 00:00:00,9200.0,2024-02-07,Draft,
Q466,C466,BY,4000,10,2024-01-21,,3600.0,2024-01-21,Converted,
Q467,C467,PY,10000,8,2024-01-08,2024-02-07 00:00:00,9200.0,2024-01-08,Rejected,
Q468,C468,BM,400,10,2024-02-26,2024-03-27 00:00:00,360.0,2024-02-26,Amended,2024-09-27 00:00:00
Q469,C469,BM,400,10,2024-01-25,2024-02-24 00:00:00,360.0,2024-01-25,Converted,
Q470,C470,PY,10000,11,2024-01-28,2024-02-27 00:00:00,8900.0,2024-01-28,Approved,
Q471,C471,BM,400,9,2024-01-28,2024-02-27 00:00:00,364.0,2024-01-28,Amended,2024-07-30 00:00:00
Q472,C472,PY,10000,2,2024-02-23,2024-03-24 00:00:00,9800.0,2024-02-23,Converted,
Q473,C473,BY,4000,10,2024-01-31,2024-03-01 00:00:00,3600.0,2024-01-31,Draft,
Q474,C474,PY,10000,9,2024-02-21,2024-03-22 00:00:00,9100.0,2024-02-21,Rejected,
Q475,C475,BY,4000,1,2024-02-05,,3960.0,2024-02-05,Approved,
Q476,C476,PY,10000,12,2024-01-25,2024-02-24 00:00:00,8800.0,2024-01-25,Approved,
Q477,C477,BM,400,9,2024-02-21,2024-03-22 00:00:00,364.0,2024-02-21,Draft,
Q478,C478,PY,10000,3,2024-02-25,2024-03-26 00:00:00,9700.0,2024-02-25,Rejected,
Q479,C479,BM,400,10,2024-02-10,2024-03-11 00:00:00,360.0,2024-02-10,Approved,
Q480,C480,PY,10000,11,2024-02-06,2024-03-07 00:00:00,8900.0,2024-02-06,Draft,
Q481,C481,PY,10000,8,2024-02-07,2024-03-08 00:00:00,9200.0,2024-02-07,Converted,
Q482,C482,PM,1000,2,2024-02-20,2024-03-21 00:00:00,980.0,2024-02-20,Converted,
Q483,C483,BM,400,3,2024-01-12,2024-02-11 00:00:00,388.0,2024-01-12,Converted,
Q484,C484,PM,1000,1,2024-02-06,,990.0,2024-02-06,Approved,
Q485,C485,BM,400,0,2024-02-06,2024-03-07 00:00:00,400.0,2024-02-06,Rejected,
Q486,C486,PM,1000,22,2024-01-31,,780.0,2024-01-31,Converted,
Q487,C487,BY,4000,3,2024-01-18,,3880.0,2024-01-18,Draft,
Q488,C488,PY,10000,9,2024-01-26,,9100.0,2024-01-26,Approved,
Q489,C489,BM,400,1,2024-01-06,2024-02-05 00:00:00,396.0,2024-01-06,Amended,2024-03-07 00:00:00
Q490,C490,BM,400,5,2024-01-09,2024-02-08 00:00:00,380.0,2024-01-09,Approved,
Q491,C491,PY,10000,4,2024-01-11,2024-02-10 00:00:00,9600.0,2024-01-11,Draft,
Q492,C492,BM,400,10,2024-01-31,2024-03-01 00:00:00,360.0,2024-01-31,Rejected,
Q493,C493,BM,400,9,2024-02-24,2024-03-25 00:00:00,364.0,2024-02-24,Approved,
Q494,C494,PM,1000,2,2024-02-15,2024-03-16 00:00:00,980.0,2024-02-15,Approved,
Q495,C495,BM,400,3,2024-02-25,,388.0,2024-02-25,Converted,
Q496,C496,BY,4000,0,2024-01-02,2024-02-01 00:00:00,4000.0,2024-01-02,Approved,
Q497,C497,BY,4000,10,2024-02-28,2024-03-29 00:00:00,3600.0,2024-02-28,Rejected,
Q498,C498,PY,10000,11,2024-01-29,2024-02-28 00:00:00,8900.0,2024-01-29,Converted,
Q499,C499,BM,400,10,2024-02-15,2024-03-16 00:00:00,360.0,2024-02-15,Rejected,
Q500,C500,PY,10000,10,2024-02-26,2024-03-27 00:00:00,9000.0,2024-02-26,Converted,
Q501,C501,BY,4000,7,2024-02-20,2024-03-21 00:00:00,3719.9999999999995,2024-02-20,Rejected,
Q502,C502,BM,400,2,2024-02-11,2024-03-12 00:00:00,392.0,2024-02-11,Approved,
Q503,C503,BM,400,10,2024-01-05,2024-02-04 00:00:00,360.0,2024-01-05,Draft,
Q504,C504,PY,10000,4,2024-01-23,2024-02-22 00:00:00,9600.0,2024-01-23,Approved,
Q505,C505,BY,4000,10,2024-02-05,2024-03-06 00:00:00,3600.0,2024-02-05,Rejected,
Q506,C506,BM,400,2,2024-01-07,2024-02-06 00:00:00,392.0,2024-01-07,Draft,
Q507,C507,PY,10000,3,2024-02-25,2024-03-26 00:00:00,9700.0,2024-02-25,Converted,
Q508,C508,BY,4000,10,2024-01-13,2024-02-12 00:00:00,3600.0,2024-01-13,Converted,
Q509,C509,PY,10000,8,2024-02-11,2024-03-12 00:00:00,9200.0,2024-02-11,Draft,
Q510,C510,PM,1000,12,2024-01-10,2024-02-09 00:00:00,880.0,2024-01-10,Rejected,
Q511,C511,BM,400,10,2024-02-05,2024-03-06 00:00:00,360.0,2024-02-05,Converted,
Q512,C512,PM,1000,2,2024-01-16,2024-02-15 00:00:00,980.0,2024-01-16,Approved,
Q513,C513,BY,4000,7,2024-01-15,2024-02-14 00:00:00,3719.9999999999995,2024-01-15,Converted,
Q514,C514,PM,1000,5,2024-02-22,2024-03-23 00:00:00,950.0,2024-02-22,Draft,
Q515,C515,PM,1000,5,2024-02-12,2024-03-13 00:00:00,950.0,2024-02-12,Draft,
Q516,C516,BY,4000,0,2024-01-19,,4000.0,2024-01-19,Converted,
Q517,C517,PY,10000,11,2024-01-21,2024-02-20 00:00:00,8900.0,2024-01-21,Approved,
Q518,C518,PM,1000,10,2024-02-25,2024-03-26 00:00:00,900.0,2024-02-25,Approved,
Q519,C519,PY,10000,6,2024-02-04,2024-03-05 00:00:00,9400.0,2024-02-04,Rejected,
Q520,C520,PM,1000,14,2024-01-15,2024-02-14 00:00:00,860.0,2024-01-15,Converted,
Q521,C521,PY,10000,3,2024-02-17,2024-03-18 00:00:00,9700.0,2024-02-17,Approved,
Q522,C522,BY,4000,7,2024-01-14,2024-02-13 00:00:00,3719.9999999999995,2024-01-14,Approved,
Q523,C523,PM,1000,8,2024-01-29,2024-02-28 00:00:00,920.0,2024-01-29,Converted,
Q524,C524,BY,4000,1,2024-01-05,2024-02-04 00:00:00,3960.0,2024-01-05,Rejected,
Q525,C525,PM,1000,7,2024-02-27,2024-03-28 00:00:00,929.9999999999999,2024-02-27,Rejected,
Q526,C526,BY,4000,10,2024-02-18,2024-03-19 00:00:00,3600.0,2024-02-18,Rejected,
Q527,C527,BY,4000,7,2024-01-18,2024-02-17 00:00:00,3719.9999999999995,2024-01-18,Approved,
Q528,C528,PM,1000,5,2024-02-20,2024-03-21 00:00:00,950.0,2024-02-20,Converted,
Q529,C529,PM,1000,13,2024-01-01,2024-01-31 00:00:00,870.0,2024-01-01,Converted,
Q530,C530,PM,1000,2,2024-01-27,2024-02-26 00:00:00,980.0,2024-01-27,Amended,2024-05-29 00:00:00
Q531,C531,BM,400,10,2024-02-29,,360.0,2024-02-29,Approved,
Q532,C532,PY,10000,1,2024-01-27,2024-02-26 00:00:00,9900.0,2024-01-27,Approved,
Q533,C533,BM,400,10,2024-01-25,2024-02-24 00:00:00,360.0,2024-01-25,Converted,
Q534,C534,BM,400,10,2024-02-10,2024-03-11 00:00:00,360.0,2024-02-10,Approved,
Q535,C535,BY,4000,5,2024-01-21,2024-02-20 00:00:00,3800.0,2024-01-21,Approved,
Q536,C536,PM,1000,13,2024-01-14,2024-02-13 00:00:00,870.0,2024-01-14,Converted,
Q537,C537,PY,10000,2,2024-02-21,2024-03-22 00:00:00,9800.0,2024-02-21,Approved,
Q538,C538,BY,4000,3,2024-02-22,2024-03-23 00:00:00,3880.0,2024-02-22,Approved,
Q539,C539,BM,400,8,2024-01-20,2024-02-19 00:00:00,368.0,2024-01-20,Approved,
Q540,C540,PM,1000,9,2024-01-28,2024-02-27 00:00:00,910.0,2024-01-28,Converted,
Q541,C541,BY,4000,4,2024-01-21,,3840.0,2024-01-21,Draft,
Q542,C542,PM,1000,12,2024-01-23,2024-02-22 00:00:00,880.0,2024-01-23,Rejected,
Q543,C543,BY,4000,6,2024-01-11,2024-02-10 00:00:00,3760.0,2024-01-11,Rejected,
Q544,C544,PM,1000,11,2024-02-25,2024-03-26 00:00:00,890.0,2024-02-25,Converted,
Q545,C545,BM,400,8,2024-01-02,2024-02-01 00:00:00,368.0,2024-01-02,Approved,
Q546,C546,PY,10000,12,2024-01-20,2024-02-19 00:00:00,8800.0,2024-01-20,Approved,
